estimate_id,work_id,prepared_date,technical_sanction_date,estimated_amount,contingency_pct,schedule_of_rates_year,technical_authority,synthetic_demo_data
EST-DEMO-005578,MPLAD-WRK-005578,2023-09-25,2023-11-21,568075.5,3.3,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-005579,MPLAD-WRK-005579,2023-12-26,2024-02-10,699617.69,3.3,2023,Superintending Engineer (Pune Demo),True
EST-DEMO-005580,MPLAD-WRK-005580,2022-11-19,2023-01-13,842644.39,4.4,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-005581,MPLAD-WRK-005581,2023-01-16,2023-02-26,2090533.97,3.5,2023,Superintending Engineer (Tiruchirappalli Demo),True
EST-DEMO-005582,MPLAD-WRK-005582,2023-06-09,2023-07-22,1362865.05,3.2,2023,Superintending Engineer (Hyderabad Demo),True
EST-DEMO-005583,MPLAD-WRK-005583,2024-05-19,2024-07-12,1401385.74,4.7,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-005584,MPLAD-WRK-005584,2023-07-12,2023-09-01,1476051.75,4.1,2023,Superintending Engineer (Patna Demo),True
EST-DEMO-005585,MPLAD-WRK-005585,2024-12-14,2025-02-12,3955728.39,4.6,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-005586,MPLAD-WRK-005586,2024-10-11,2024-12-05,4041075.21,4.6,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-005587,MPLAD-WRK-005587,2022-05-15,2022-07-01,919971.94,4.3,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-005588,MPLAD-WRK-005588,2024-07-30,2024-09-08,2400018.68,3.3,2023,Superintending Engineer (Chennai Demo),True
EST-DEMO-005589,MPLAD-WRK-005589,2023-07-15,2023-08-02,690763.55,2.7,2023,Superintending Engineer (Bhopal Demo),True
EST-DEMO-005590,MPLAD-WRK-005590,2024-04-23,2024-05-22,4238908.25,2.3,2023,Superintending Engineer (Varanasi Demo),True
EST-DEMO-005591,MPLAD-WRK-005591,2024-02-20,2024-03-30,3911359.34,3.7,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-005592,MPLAD-WRK-005592,2024-07-25,2024-09-01,1166801.05,3.1,2023,Superintending Engineer (Madurai Demo),True
EST-DEMO-005593,MPLAD-WRK-005593,2023-12-23,2024-01-28,1121656.92,3.1,2023,Superintending Engineer (Udaipur Demo),True
EST-DEMO-005594,MPLAD-WRK-005594,2023-12-10,2024-02-08,795548.45,2.3,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-005595,MPLAD-WRK-005595,2023-02-26,2023-03-14,2047499.19,3.1,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-005596,MPLAD-WRK-005596,2022-04-02,2022-05-30,1565411.56,3.7,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-005597,MPLAD-WRK-005597,2023-06-29,2023-08-17,1239760.66,2.7,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-005598,MPLAD-WRK-005598,2022-10-26,2022-12-18,1186668.76,3.2,2023,Superintending Engineer (Kolkata Demo),True
EST-DEMO-005599,MPLAD-WRK-005599,2023-01-23,2023-03-09,1350768.87,4.1,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-005600,MPLAD-WRK-005600,2022-04-29,2022-06-08,1108969.17,2.6,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-005601,MPLAD-WRK-005601,2024-04-07,2024-05-27,1029898.47,4.4,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-005602,MPLAD-WRK-005602,2024-12-05,2024-12-20,576037.54,3.2,2023,Superintending Engineer (Visakhapatnam Demo),True
EST-DEMO-005603,MPLAD-WRK-005603,2024-01-24,2024-02-09,2335896.37,3.8,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-005604,MPLAD-WRK-005604,2023-11-28,2024-01-05,859710.1,2.2,2023,Superintending Engineer (Nagpur Demo),True
EST-DEMO-005605,MPLAD-WRK-005605,2023-06-21,,819587.8,4.4,2023,Superintending Engineer (Ernakulam Demo),True
EST-DEMO-005606,MPLAD-WRK-005606,2023-02-16,2023-03-07,277197.1,4.2,2023,Superintending Engineer (Surat Demo),True
EST-DEMO-005607,MPLAD-WRK-005607,2024-08-23,2024-10-17,865521.75,2.6,2023,Superintending Engineer (Kamrup Metropolitan Demo),True
EST-DEMO-005608,MPLAD-WRK-005608,2023-05-05,2023-06-15,2372678.78,4.1,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-005609,MPLAD-WRK-005609,2024-12-11,2025-01-13,1471647.71,2.8,2023,Superintending Engineer (Kolkata Demo),True
EST-DEMO-005610,MPLAD-WRK-005610,2022-08-08,2022-09-28,566511.76,3.2,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-005611,MPLAD-WRK-005611,2024-10-17,2024-11-16,1240664.56,4.9,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-005612,MPLAD-WRK-005612,2023-12-18,2024-01-29,1073381.71,2.3,2023,Superintending Engineer (Kamrup Metropolitan Demo),True
EST-DEMO-005613,MPLAD-WRK-005613,2023-11-30,2023-12-18,1775535.91,4.6,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-005614,MPLAD-WRK-005614,2022-06-10,2022-07-22,349472.53,4.3,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-005615,MPLAD-WRK-005615,2023-04-24,2023-05-24,1649363.1,3.1,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-005616,MPLAD-WRK-005616,2022-05-07,2022-06-04,1210990.01,4.4,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-005617,MPLAD-WRK-005617,2023-02-13,2023-03-16,4448512.07,4.4,2023,Superintending Engineer (Madurai Demo),True
EST-DEMO-005618,MPLAD-WRK-005618,2022-10-10,,521930.29,2.0,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-005619,MPLAD-WRK-005619,2022-11-10,2022-12-13,1556379.31,2.3,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-005620,MPLAD-WRK-005620,2023-03-22,2023-04-14,2193883.61,3.7,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-005621,MPLAD-WRK-005621,2023-08-23,2023-09-15,1873886.12,4.8,2023,Superintending Engineer (Kolkata Demo),True
EST-DEMO-005622,MPLAD-WRK-005622,2024-04-10,2024-05-14,1122546.33,2.8,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-005623,MPLAD-WRK-005623,2024-01-11,2024-02-26,2816550.74,4.9,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-005624,MPLAD-WRK-005624,2022-12-21,2023-02-06,1072825.21,3.4,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-005625,MPLAD-WRK-005625,2024-05-10,2024-06-16,2698500.75,4.2,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-005626,MPLAD-WRK-005626,2024-09-15,2024-10-16,1000073.7,5.0,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-005627,MPLAD-WRK-005627,2024-06-05,2024-07-03,945972.04,4.9,2023,Superintending Engineer (Varanasi Demo),True
EST-DEMO-005628,MPLAD-WRK-005628,2023-02-18,,1712908.17,3.9,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-005629,MPLAD-WRK-005629,2023-02-12,2023-03-01,1174569.34,2.8,2023,Superintending Engineer (Tiruchirappalli Demo),True
EST-DEMO-005630,MPLAD-WRK-005630,2024-11-27,2024-12-17,2158990.63,4.4,2023,Superintending Engineer (Pune Demo),True
EST-DEMO-005631,MPLAD-WRK-005631,2024-10-19,2024-11-06,1025853.03,3.4,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-005632,MPLAD-WRK-005632,2023-12-01,2024-01-19,1555687.73,2.0,2023,Superintending Engineer (Vadodara Demo),True
EST-DEMO-005633,MPLAD-WRK-005633,2024-10-17,2024-11-01,763455.93,2.3,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-005634,MPLAD-WRK-005634,2024-11-07,2024-12-01,4125974.82,4.9,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-005635,MPLAD-WRK-005635,2023-06-06,2023-06-24,2027904.93,3.5,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-005636,MPLAD-WRK-005636,2022-09-11,2022-10-13,1458525.69,3.1,2023,Superintending Engineer (Patna Demo),True
EST-DEMO-005637,MPLAD-WRK-005637,2022-09-27,2022-11-25,434513.91,4.2,2023,Superintending Engineer (Agra Demo),True
EST-DEMO-005638,MPLAD-WRK-005638,2022-08-01,2022-09-02,2228601.84,2.8,2023,Superintending Engineer (Kamrup Metropolitan Demo),True
EST-DEMO-005639,MPLAD-WRK-005639,2023-04-22,2023-06-04,1110732.13,3.8,2023,Superintending Engineer (Ernakulam Demo),True
EST-DEMO-005640,MPLAD-WRK-005640,2023-05-24,2023-06-20,3609038.1,4.7,2023,Superintending Engineer (Udaipur Demo),True
EST-DEMO-005641,MPLAD-WRK-005641,2023-02-05,2023-03-22,1490311.53,2.4,2023,Superintending Engineer (Ernakulam Demo),True
EST-DEMO-005642,MPLAD-WRK-005642,2024-04-18,2024-06-01,3431901.42,2.3,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-005643,MPLAD-WRK-005643,2022-12-22,2023-02-12,1430509.13,3.9,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-005644,MPLAD-WRK-005644,2025-01-23,2025-03-01,525449.42,4.3,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-005645,MPLAD-WRK-005645,2023-12-23,2024-02-04,465121.43,3.8,2023,Superintending Engineer (Ludhiana Demo),True
EST-DEMO-005646,MPLAD-WRK-005646,2023-02-26,2023-04-26,1473228.95,4.3,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-005647,MPLAD-WRK-005647,2024-10-11,2024-12-08,1418284.25,4.1,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-005648,MPLAD-WRK-005648,2023-08-18,2023-09-16,2690032.59,2.7,2023,Superintending Engineer (Ludhiana Demo),True
EST-DEMO-005649,MPLAD-WRK-005649,2022-07-18,2022-09-04,918279.64,2.2,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-005650,MPLAD-WRK-005650,2024-01-31,2024-03-17,1353942.18,4.9,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-005651,MPLAD-WRK-005651,2025-01-18,2025-02-27,1335451.08,2.9,2023,Superintending Engineer (Vadodara Demo),True
EST-DEMO-005652,MPLAD-WRK-005652,2023-07-06,2023-09-02,1804507.28,2.9,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-005653,MPLAD-WRK-005653,2023-08-06,2023-09-11,850542.01,2.6,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-005654,MPLAD-WRK-005654,2023-07-29,2023-08-21,2695508.36,3.1,2023,Superintending Engineer (Purba Medinipur Demo),True
EST-DEMO-005655,MPLAD-WRK-005655,2022-05-05,2022-06-16,398338.03,3.1,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-005656,MPLAD-WRK-005656,2025-01-27,,769885.78,4.4,2023,Superintending Engineer (Varanasi Demo),True
EST-DEMO-005657,MPLAD-WRK-005657,2024-04-06,2024-06-02,1531262.5,2.6,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-005658,MPLAD-WRK-005658,2024-06-29,,2106405.5,2.5,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-005659,MPLAD-WRK-005659,2023-12-25,2024-02-13,2415183.47,2.0,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-005660,MPLAD-WRK-005660,2022-08-19,2022-09-27,1174552.84,4.6,2023,Superintending Engineer (Khordha Demo),True
EST-DEMO-005661,MPLAD-WRK-005661,2022-06-29,2022-08-21,1239498.28,2.9,2023,Superintending Engineer (Dakshina Kannada Demo),True
EST-DEMO-005662,MPLAD-WRK-005662,2023-01-02,2023-02-05,7500000,3.7,2023,Superintending Engineer (Patna Demo),True
EST-DEMO-005663,MPLAD-WRK-005663,2024-03-21,2024-05-10,3239603.49,3.2,2023,Superintending Engineer (Kota Demo),True
EST-DEMO-005664,MPLAD-WRK-005664,2024-12-30,2025-01-28,1198909.29,4.8,2023,Superintending Engineer (Ludhiana Demo),True
EST-DEMO-005665,MPLAD-WRK-005665,2024-12-20,2025-02-12,542971.65,3.0,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-005666,MPLAD-WRK-005666,2024-05-09,2024-06-02,2301442.26,4.0,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-005667,MPLAD-WRK-005667,2023-11-23,2023-12-24,664428.47,4.8,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-005668,MPLAD-WRK-005668,2024-05-28,2024-06-18,2266015.82,4.6,2023,Superintending Engineer (Visakhapatnam Demo),True
EST-DEMO-005669,MPLAD-WRK-005669,2024-09-07,2024-10-04,1713069.81,2.8,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-005670,MPLAD-WRK-005670,2022-11-21,2023-01-12,420905.35,2.1,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-005671,MPLAD-WRK-005671,2022-10-15,2022-11-13,3177898.72,2.1,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-005672,MPLAD-WRK-005672,2022-10-10,2022-11-19,2371319.33,5.0,2023,Superintending Engineer (Krishna Demo),True
EST-DEMO-005673,MPLAD-WRK-005673,2023-11-15,2023-12-01,2976736.7,4.3,2023,Superintending Engineer (Pune Demo),True
EST-DEMO-005674,MPLAD-WRK-005674,2023-08-24,2023-10-17,993675.03,2.5,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-005675,MPLAD-WRK-005675,2024-04-28,2024-05-14,1615302.23,3.7,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-005676,MPLAD-WRK-005676,2022-11-11,2022-12-17,718567.96,2.3,2023,Superintending Engineer (Nashik Demo),True
EST-DEMO-005677,MPLAD-WRK-005677,2024-12-08,2024-12-23,1823645.74,3.4,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-005678,MPLAD-WRK-005678,2022-10-20,2022-12-08,1294869.79,3.1,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-005679,MPLAD-WRK-005679,2025-01-05,2025-02-15,837615.57,5.0,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-005680,MPLAD-WRK-005680,2022-05-23,2022-06-26,1376465.07,4.5,2023,Superintending Engineer (Ernakulam Demo),True
EST-DEMO-005681,MPLAD-WRK-005681,2022-10-24,2022-12-15,1858937.95,4.5,2023,Superintending Engineer (Kozhikode Demo),True
EST-DEMO-005682,MPLAD-WRK-005682,2023-10-31,2023-12-21,2347585.25,2.0,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-005683,MPLAD-WRK-005683,2024-12-25,2025-02-19,1732702.0,4.9,2023,Superintending Engineer (Visakhapatnam Demo),True
EST-DEMO-005684,MPLAD-WRK-005684,2024-08-05,2024-09-12,2173327.8,4.2,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-005685,MPLAD-WRK-005685,2024-11-07,2024-12-26,872558.34,4.2,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-005686,MPLAD-WRK-005686,2023-09-13,2023-10-07,1277829.01,4.5,2023,Superintending Engineer (North 24 Parganas Demo),True
EST-DEMO-005687,MPLAD-WRK-005687,2022-05-31,2022-07-06,1145191.92,3.8,2023,Superintending Engineer (Jodhpur Demo),True
EST-DEMO-005688,MPLAD-WRK-005688,2023-01-06,2023-02-27,333823.51,3.6,2023,Superintending Engineer (Darjeeling Demo),True
EST-DEMO-005689,MPLAD-WRK-005689,2024-04-05,2024-05-25,2760653.03,4.3,2023,Superintending Engineer (Madurai Demo),True
EST-DEMO-005690,MPLAD-WRK-005690,2024-05-27,2024-07-25,2966729.2,2.3,2023,Superintending Engineer (Mysuru Demo),True
EST-DEMO-005691,MPLAD-WRK-005691,2024-03-05,2024-04-02,457858.42,2.5,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-005692,MPLAD-WRK-005692,2024-03-31,2024-05-28,2309704.69,5.0,2023,Superintending Engineer (Kota Demo),True
EST-DEMO-005693,MPLAD-WRK-005693,2024-12-01,2025-01-08,521693.68,4.5,2023,Superintending Engineer (Kanpur Nagar Demo),True
EST-DEMO-005694,MPLAD-WRK-005694,2024-07-12,2024-08-23,754631.61,4.3,2023,Superintending Engineer (Vadodara Demo),True
EST-DEMO-005695,MPLAD-WRK-005695,2024-01-18,2024-02-29,3749235.43,2.5,2023,Superintending Engineer (Gwalior Demo),True
EST-DEMO-005696,MPLAD-WRK-005696,2022-05-09,2022-06-28,1784405.98,4.1,2023,Superintending Engineer (Agra Demo),True
EST-DEMO-005697,MPLAD-WRK-005697,2023-01-16,2023-02-12,700603.96,2.8,2023,Superintending Engineer (Kamrup Metropolitan Demo),True
EST-DEMO-005698,MPLAD-WRK-005698,2022-10-26,2022-12-06,3192915.0,3.4,2023,Superintending Engineer (Chennai Demo),True
EST-DEMO-005699,MPLAD-WRK-005699,2022-08-06,2022-08-29,1989658.08,4.5,2023,Superintending Engineer (Hyderabad Demo),True
EST-DEMO-005700,MPLAD-WRK-005700,2023-06-10,2023-07-21,7334631.33,3.1,2023,Superintending Engineer (Gaya Demo),True
EST-DEMO-005701,MPLAD-WRK-005701,2024-07-11,2024-08-01,383316.01,5.0,2023,Superintending Engineer (Cuttack Demo),True
EST-DEMO-005702,MPLAD-WRK-005702,2023-07-06,2023-08-29,563427.84,4.1,2023,Superintending Engineer (Bengaluru Urban Demo),True
EST-DEMO-005703,MPLAD-WRK-005703,2024-10-08,2024-11-05,1479069.77,4.4,2023,Superintending Engineer (Kota Demo),True
EST-DEMO-005704,MPLAD-WRK-005704,2023-05-02,2023-05-23,2062889.16,3.4,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-005705,MPLAD-WRK-005705,2024-02-13,2024-03-27,2749591.81,4.0,2023,Superintending Engineer (Gwalior Demo),True
EST-DEMO-005706,MPLAD-WRK-005706,2023-09-13,2023-11-11,3559000.61,4.2,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-005707,MPLAD-WRK-005707,2023-04-24,2023-05-16,637097.04,4.4,2023,Superintending Engineer (Cuttack Demo),True
EST-DEMO-005708,MPLAD-WRK-005708,2023-04-17,2023-05-10,4784207.54,3.2,2023,Superintending Engineer (Jaipur Demo),True
EST-DEMO-005709,MPLAD-WRK-005709,2023-07-12,,2750523.25,4.1,2023,Superintending Engineer (Thane Demo),True
EST-DEMO-005710,MPLAD-WRK-005710,2022-10-04,2022-12-02,1361241.84,3.7,2023,Superintending Engineer (Aurangabad Demo),True
EST-DEMO-005711,MPLAD-WRK-005711,2023-09-09,2023-09-29,669998.79,2.1,2023,Superintending Engineer (North 24 Parganas Demo),True
EST-DEMO-005712,MPLAD-WRK-005712,2024-11-02,2024-12-05,1174892.23,2.2,2023,Superintending Engineer (Pune Demo),True
EST-DEMO-005713,MPLAD-WRK-005713,2023-04-24,2023-06-16,2318772.86,3.9,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-005714,MPLAD-WRK-005714,2022-11-30,2023-01-05,1372580.21,2.5,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-005715,MPLAD-WRK-005715,2022-09-09,2022-10-11,1828233.43,4.6,2023,Superintending Engineer (Madurai Demo),True
EST-DEMO-005716,MPLAD-WRK-005716,2023-11-23,2024-01-13,4112368.86,4.7,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-005717,MPLAD-WRK-005717,2023-08-07,2023-09-30,2534325.19,3.7,2023,Superintending Engineer (Dibrugarh Demo),True
EST-DEMO-005718,MPLAD-WRK-005718,2022-07-28,2022-08-21,609590.92,3.1,2023,Superintending Engineer (Jaipur Demo),True
EST-DEMO-005719,MPLAD-WRK-005719,2023-09-11,2023-10-22,4464247.48,3.2,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-005720,MPLAD-WRK-005720,2025-01-16,2025-03-03,1262394.43,4.5,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-005721,MPLAD-WRK-005721,2025-01-21,2025-02-18,2227482.07,3.1,2023,Superintending Engineer (Tiruchirappalli Demo),True
EST-DEMO-005722,MPLAD-WRK-005722,2022-05-26,2022-07-21,1866367.44,4.6,2023,Superintending Engineer (Nashik Demo),True
EST-DEMO-005723,MPLAD-WRK-005723,2022-11-04,2022-12-13,601310.13,4.7,2023,Superintending Engineer (Thiruvananthapuram Demo),True
EST-DEMO-005724,MPLAD-WRK-005724,2023-10-05,2023-11-20,2789205.02,2.5,2023,Superintending Engineer (Nashik Demo),True
EST-DEMO-005725,MPLAD-WRK-005725,2022-10-01,2022-11-30,4599528.38,3.3,2023,Superintending Engineer (Pune Demo),True
EST-DEMO-005726,MPLAD-WRK-005726,2024-10-02,2024-11-06,2705130.97,4.8,2023,Superintending Engineer (Hyderabad Demo),True
EST-DEMO-005727,MPLAD-WRK-005727,2023-03-16,2023-03-31,2147063.92,4.9,2023,Superintending Engineer (Warangal Demo),True
EST-DEMO-005728,MPLAD-WRK-005728,2024-03-13,2024-04-24,767749.38,3.7,2023,Superintending Engineer (Ludhiana Demo),True
EST-DEMO-005729,MPLAD-WRK-005729,2023-07-19,2023-08-29,567736.08,2.7,2023,Superintending Engineer (Belagavi Demo),True
EST-DEMO-005730,MPLAD-WRK-005730,2025-01-20,2025-03-03,3778235.73,2.7,2023,Superintending Engineer (Kota Demo),True
EST-DEMO-005731,MPLAD-WRK-005731,2023-01-20,2023-03-07,2049277.43,3.3,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-005732,MPLAD-WRK-005732,2023-05-12,2023-06-09,420137.2,3.1,2023,Superintending Engineer (Salem Demo),True
EST-DEMO-005733,MPLAD-WRK-005733,2024-09-12,2024-10-04,1177221.68,2.9,2023,Superintending Engineer (Bhopal Demo),True
EST-DEMO-005734,MPLAD-WRK-005734,2024-01-07,2024-02-22,150000,4.2,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-005735,MPLAD-WRK-005735,2022-09-13,2022-10-05,1924224.99,3.5,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-005736,MPLAD-WRK-005736,2022-10-07,2022-11-24,673876.76,4.3,2023,Superintending Engineer (Indore Demo),True
EST-DEMO-005737,MPLAD-WRK-005737,2023-01-11,2023-03-06,337733.46,4.6,2023,Superintending Engineer (Ludhiana Demo),True
EST-DEMO-005738,MPLAD-WRK-005738,2022-11-13,2022-12-12,2911377.97,3.3,2023,Superintending Engineer (Nashik Demo),True
EST-DEMO-005739,MPLAD-WRK-005739,2023-11-30,2023-12-24,1617144.42,4.3,2023,Superintending Engineer (Tiruchirappalli Demo),True
EST-DEMO-005740,MPLAD-WRK-005740,2022-08-18,2022-10-06,1253395.99,3.5,2023,Superintending Engineer (Muzaffarpur Demo),True
EST-DEMO-005741,MPLAD-WRK-005741,2024-10-04,2024-11-21,825417.08,2.2,2023,Superintending Engineer (Visakhapatnam Demo),True
EST-DEMO-005742,MPLAD-WRK-005742,2023-06-21,2023-07-17,838547.43,4.2,2023,Superintending Engineer (Patna Demo),True
EST-DEMO-005743,MPLAD-WRK-005743,2024-12-01,2025-01-04,377622.41,3.7,2023,Superintending Engineer (Dharwad Demo),True
EST-DEMO-005744,MPLAD-WRK-005744,2023-12-12,2024-01-25,757320.17,3.6,2023,Superintending Engineer (Prayagraj Demo),True
EST-DEMO-005745,MPLAD-WRK-005745,2022-09-26,2022-11-20,2670278.01,4.4,2023,Superintending Engineer (Udaipur Demo),True
EST-DEMO-005746,MPLAD-WRK-005746,2023-08-20,2023-09-21,2444077.67,3.2,2023,Superintending Engineer (Ajmer Demo),True
EST-DEMO-005747,MPLAD-WRK-005747,2023-12-02,2024-01-27,1164184.97,2.1,2023,Superintending Engineer (Nashik Demo),True
EST-DEMO-005748,MPLAD-WRK-005748,2023-05-12,2023-06-03,972993.82,4.7,2023,Superintending Engineer (Kolkata Demo),True
EST-DEMO-005749,MPLAD-WRK-005749,2024-08-01,2024-09-02,1270132.6,4.1,2023,Superintending Engineer (Udaipur Demo),True
EST-DEMO-005750,MPLAD-WRK-005750,2024-06-25,2024-07-23,1860677.84,4.4,2023,Superintending Engineer (Jaipur Demo),True
EST-DEMO-005751,MPLAD-WRK-005751,2022-08-15,2022-09-02,1650630.43,4.4,2023,Superintending Engineer (Amritsar Demo),True
EST-DEMO-005752,MPLAD-WRK-005752,2023-01-31,2023-03-13,1145119.95,3.7,2023,Superintending Engineer (Coimbatore Demo),True
EST-DEMO-005753,MPLAD-WRK-005753,2023-02-13,2023-03-29,344833.37,3.6,2023,Superintending Engineer (Ahmedabad Demo),True
EST-DEMO-005754,MPLAD-WRK-005754,2023-04-16,2023-05-26,4916841.04,4.4,2023,Superintending Engineer (Khordha Demo),True
