update_id,work_id,update_date,physical_progress_pct,stage_name,expenditure_to_date,reported_by_designation,remarks,geo_tagged_photo_ref,synthetic_demo_data
UPD-DEMO-0025023,MPLAD-WRK-005942,2023-04-15,64.5,Testing & Commissioning,1118090.1,Junior Engineer (Dakshina Kannada State Sports Infrastructure Authority (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 64.5%.,photos/synth_work_MPLAD-WRK-005942_stage_5.jpg,True
UPD-DEMO-0025024,MPLAD-WRK-005942,2023-05-15,88.1,Final Handover,1341708.12,Junior Engineer (Dakshina Kannada State Sports Infrastructure Authority (Demo) Unit-2),Stage 'Final Handover' executed. Physical progress at 88.1%.,photos/synth_work_MPLAD-WRK-005942_stage_6.jpg,True
UPD-DEMO-0025025,MPLAD-WRK-005942,2023-06-26,100.0,Final Handover,1565326.14,Junior Engineer (Dakshina Kannada State Sports Infrastructure Authority (Demo) Unit-2),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-005942_stage_7.jpg,True
UPD-DEMO-0025026,MPLAD-WRK-005943,2023-12-28,0.0,Planning & Mobilization,114074.62,Junior Engineer (Ahmedabad Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
UPD-DEMO-0025027,MPLAD-WRK-005944,2023-05-14,15.9,Planning & Mobilization,191983.6,Junior Engineer (Surat Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 15.9%.,photos/synth_work_MPLAD-WRK-005944_stage_1.jpg,True
UPD-DEMO-0025028,MPLAD-WRK-005944,2023-06-22,30.7,Excavation & Foundation,383967.21,Junior Engineer (Surat Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 30.7%.,photos/synth_work_MPLAD-WRK-005944_stage_2.jpg,True
UPD-DEMO-0025029,MPLAD-WRK-005944,2023-07-24,50.2,Structural Construction,575950.81,Junior Engineer (Surat Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 50.2%.,photos/synth_work_MPLAD-WRK-005944_stage_3.jpg,True
UPD-DEMO-0025030,MPLAD-WRK-005944,2023-08-24,61.8,Finishing & Installations,767934.42,Junior Engineer (Surat Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 61.8%.,photos/synth_work_MPLAD-WRK-005944_stage_4.jpg,True
UPD-DEMO-0025031,MPLAD-WRK-005944,2023-10-08,82.3,Testing & Commissioning,959918.02,Junior Engineer (Surat Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Testing & Commissioning' executed. Physical progress at 82.3%.,photos/synth_work_MPLAD-WRK-005944_stage_5.jpg,True
UPD-DEMO-0025032,MPLAD-WRK-005944,2023-11-06,100.0,Final Handover,1151901.63,Junior Engineer (Surat Water Supply & Sanitation Board (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-005944_stage_6.jpg,True
UPD-DEMO-0025033,MPLAD-WRK-005945,2024-03-06,20.1,Planning & Mobilization,36615.81,Junior Engineer (Kanpur Nagar Public Works Dept (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 20.1%.,photos/synth_work_MPLAD-WRK-005945_stage_1.jpg,True
UPD-DEMO-0025034,MPLAD-WRK-005945,2024-04-11,39.7,Excavation & Foundation,73231.61,Junior Engineer (Kanpur Nagar Public Works Dept (Demo) Unit-3),Stage 'Excavation & Foundation' executed. Physical progress at 39.7%.,photos/synth_work_MPLAD-WRK-005945_stage_2.jpg,True
UPD-DEMO-0025035,MPLAD-WRK-005945,2024-05-07,57.0,Structural Construction,109847.42,Junior Engineer (Kanpur Nagar Public Works Dept (Demo) Unit-3),Stage 'Structural Construction' executed. Physical progress at 57.0%.,photos/synth_work_MPLAD-WRK-005945_stage_3.jpg,True
UPD-DEMO-0025036,MPLAD-WRK-005945,2024-06-10,79.0,Finishing & Installations,146463.22,Junior Engineer (Kanpur Nagar Public Works Dept (Demo) Unit-3),Stage 'Finishing & Installations' executed. Physical progress at 79.0%.,photos/synth_work_MPLAD-WRK-005945_stage_4.jpg,True
UPD-DEMO-0025037,MPLAD-WRK-005945,2024-07-16,100.0,Testing & Commissioning,183079.03,Junior Engineer (Kanpur Nagar Public Works Dept (Demo) Unit-3),Stage 'Testing & Commissioning' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-005945_stage_5.jpg,True
UPD-DEMO-0025038,MPLAD-WRK-005946,2023-02-01,19.7,Planning & Mobilization,404093.06,Junior Engineer (Kanpur Nagar Rural Development Agency (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 19.7%.,photos/synth_work_MPLAD-WRK-005946_stage_1.jpg,True
UPD-DEMO-0025039,MPLAD-WRK-005946,2023-03-05,37.3,Excavation & Foundation,808186.11,Junior Engineer (Kanpur Nagar Rural Development Agency (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 37.3%.,photos/synth_work_MPLAD-WRK-005946_stage_2.jpg,True
UPD-DEMO-0025040,MPLAD-WRK-005946,2023-04-05,62.1,Structural Construction,1212279.17,Junior Engineer (Kanpur Nagar Rural Development Agency (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 62.1%.,photos/synth_work_MPLAD-WRK-005946_stage_3.jpg,True
UPD-DEMO-0025041,MPLAD-WRK-005946,2023-05-07,76.1,Finishing & Installations,1616372.22,Junior Engineer (Kanpur Nagar Rural Development Agency (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 76.1%.,photos/synth_work_MPLAD-WRK-005946_stage_4.jpg,True
UPD-DEMO-0025042,MPLAD-WRK-005946,2023-06-12,100.0,Testing & Commissioning,2020465.28,Junior Engineer (Kanpur Nagar Rural Development Agency (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-005946_stage_5.jpg,True
UPD-DEMO-0025043,MPLAD-WRK-005947,2023-08-30,9.1,Planning & Mobilization,66285.16,Junior Engineer (Kolkata Municipal Engineering Cell (Demo) Unit-5),Stage 'Planning & Mobilization' executed. Physical progress at 9.1%.,photos/synth_work_MPLAD-WRK-005947_stage_1.jpg,True
UPD-DEMO-0025044,MPLAD-WRK-005947,2023-09-24,19.0,Excavation & Foundation,132570.33,Junior Engineer (Kolkata Municipal Engineering Cell (Demo) Unit-5),Stage 'Excavation & Foundation' executed. Physical progress at 19.0%.,photos/synth_work_MPLAD-WRK-005947_stage_2.jpg,True
UPD-DEMO-0025045,MPLAD-WRK-005947,2023-11-08,28.0,Structural Construction,198855.49,Junior Engineer (Kolkata Municipal Engineering Cell (Demo) Unit-5),Stage 'Structural Construction' executed. Physical progress at 28.0%.,photos/synth_work_MPLAD-WRK-005947_stage_3.jpg,True
UPD-DEMO-0025046,MPLAD-WRK-005947,2023-12-03,40.5,Finishing & Installations,265140.65,Junior Engineer (Kolkata Municipal Engineering Cell (Demo) Unit-5),Stage 'Finishing & Installations' executed. Physical progress at 40.5%.,photos/synth_work_MPLAD-WRK-005947_stage_4.jpg,True
UPD-DEMO-0025047,MPLAD-WRK-005948,2023-08-05,14.2,Planning & Mobilization,142497.77,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 14.2%.,photos/synth_work_MPLAD-WRK-005948_stage_1.jpg,True
UPD-DEMO-0025048,MPLAD-WRK-005948,2023-09-09,27.3,Excavation & Foundation,284995.54,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Excavation & Foundation' executed. Physical progress at 27.3%.,photos/synth_work_MPLAD-WRK-005948_stage_2.jpg,True
UPD-DEMO-0025049,MPLAD-WRK-005948,2023-10-13,38.8,Structural Construction,427493.31,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Structural Construction' executed. Physical progress at 38.8%.,photos/synth_work_MPLAD-WRK-005948_stage_3.jpg,True
UPD-DEMO-0025050,MPLAD-WRK-005948,2023-11-18,51.6,Finishing & Installations,569991.08,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Finishing & Installations' executed. Physical progress at 51.6%.,photos/synth_work_MPLAD-WRK-005948_stage_4.jpg,True
UPD-DEMO-0025051,MPLAD-WRK-005948,2023-12-27,70.0,Testing & Commissioning,712488.85,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Testing & Commissioning' executed. Physical progress at 70.0%.,photos/synth_work_MPLAD-WRK-005948_stage_5.jpg,True
UPD-DEMO-0025052,MPLAD-WRK-005948,2024-02-01,82.0,Final Handover,854986.62,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Final Handover' executed. Physical progress at 82.0%.,photos/synth_work_MPLAD-WRK-005948_stage_6.jpg,True
UPD-DEMO-0025053,MPLAD-WRK-005948,2024-03-03,100.0,Final Handover,997484.39,Junior Engineer (Mysuru Rural Development Agency (Demo) Unit-2),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-005948_stage_7.jpg,True
UPD-DEMO-0025054,MPLAD-WRK-005949,2023-01-10,12.9,Planning & Mobilization,114041.72,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 12.9%.,photos/synth_work_MPLAD-WRK-005949_stage_1.jpg,True
UPD-DEMO-0025055,MPLAD-WRK-005949,2023-02-14,26.8,Excavation & Foundation,228083.45,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Excavation & Foundation' executed. Physical progress at 26.8%.,photos/synth_work_MPLAD-WRK-005949_stage_2.jpg,True
UPD-DEMO-0025056,MPLAD-WRK-005949,2023-03-27,41.2,Structural Construction,342125.17,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Structural Construction' executed. Physical progress at 41.2%.,photos/synth_work_MPLAD-WRK-005949_stage_3.jpg,True
UPD-DEMO-0025057,MPLAD-WRK-005949,2023-04-22,52.9,Finishing & Installations,456166.9,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Finishing & Installations' executed. Physical progress at 52.9%.,photos/synth_work_MPLAD-WRK-005949_stage_4.jpg,True
UPD-DEMO-0025058,MPLAD-WRK-005949,2023-06-01,67.8,Testing & Commissioning,570208.62,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Testing & Commissioning' executed. Physical progress at 67.8%.,photos/synth_work_MPLAD-WRK-005949_stage_5.jpg,True
UPD-DEMO-0025059,MPLAD-WRK-005949,2023-07-01,86.6,Final Handover,684250.35,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Final Handover' executed. Physical progress at 86.6%.,photos/synth_work_MPLAD-WRK-005949_stage_6.jpg,True
UPD-DEMO-0025060,MPLAD-WRK-005949,2023-08-13,100.0,Final Handover,798292.07,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-005949_stage_7.jpg,True
UPD-DEMO-0025061,MPLAD-WRK-005950,2022-10-09,0.0,Planning & Mobilization,0.0,Junior Engineer (Kolkata Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
UPD-DEMO-0025062,MPLAD-WRK-005951,2024-03-03,15.2,Planning & Mobilization,168468.93,Junior Engineer (Surat State Renewable Energy Development Corp (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 15.2%.,photos/synth_work_MPLAD-WRK-005951_stage_1.jpg,True
UPD-DEMO-0025063,MPLAD-WRK-005951,2024-04-09,32.2,Excavation & Foundation,336937.86,Junior Engineer (Surat State Renewable Energy Development Corp (Demo) Unit-3),Stage 'Excavation & Foundation' executed. Physical progress at 32.2%.,photos/synth_work_MPLAD-WRK-005951_stage_2.jpg,True
UPD-DEMO-0025064,MPLAD-WRK-005951,2024-05-20,51.8,Structural Construction,505406.78,Junior Engineer (Surat State Renewable Energy Development Corp (Demo) Unit-3),Stage 'Structural Construction' executed. Physical progress at 51.8%.,photos/synth_work_MPLAD-WRK-005951_stage_3.jpg,True
UPD-DEMO-0025065,MPLAD-WRK-005951,2024-06-22,67.7,Finishing & Installations,673875.71,Junior Engineer (Surat State Renewable Energy Development Corp (Demo) Unit-3),Stage 'Finishing & Installations' executed. Physical progress at 67.7%.,photos/synth_work_MPLAD-WRK-005951_stage_4.jpg,True
UPD-DEMO-0025066,MPLAD-WRK-005951,2024-07-28,77.9,Testing & Commissioning,842344.64,Junior Engineer (Surat State Renewable Energy Development Corp (Demo) Unit-3),Stage 'Testing & Commissioning' executed. Physical progress at 77.9%.,photos/synth_work_MPLAD-WRK-005951_stage_5.jpg,True
UPD-DEMO-0025067,MPLAD-WRK-005951,2024-09-02,100.0,Final Handover,1010813.57,Junior Engineer (Surat State Renewable Energy Development Corp (Demo) Unit-3),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-005951_stage_6.jpg,True
UPD-DEMO-0025068,MPLAD-WRK-005952,2025-01-29,0.0,Planning & Mobilization,51754.29,Junior Engineer (Aurangabad State Renewable Energy Development Corp (Demo) Unit-2),Stage 'Planning & Mobilization' executed. Physical progress at 0.0%.,,True
UPD-DEMO-0025069,MPLAD-WRK-005954,2023-12-10,14.6,Planning & Mobilization,443306.26,Junior Engineer (Coimbatore Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Planning & Mobilization' executed. Physical progress at 14.6%.,photos/synth_work_MPLAD-WRK-005954_stage_1.jpg,True
UPD-DEMO-0025070,MPLAD-WRK-005954,2024-01-06,26.9,Excavation & Foundation,886612.52,Junior Engineer (Coimbatore Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Excavation & Foundation' executed. Physical progress at 26.9%.,photos/synth_work_MPLAD-WRK-005954_stage_2.jpg,True
UPD-DEMO-0025071,MPLAD-WRK-005954,2024-02-09,40.1,Structural Construction,1329918.77,Junior Engineer (Coimbatore Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Structural Construction' executed. Physical progress at 40.1%.,photos/synth_work_MPLAD-WRK-005954_stage_3.jpg,True
UPD-DEMO-0025072,MPLAD-WRK-005954,2024-03-20,57.0,Finishing & Installations,1773225.03,Junior Engineer (Coimbatore Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Finishing & Installations' executed. Physical progress at 57.0%.,photos/synth_work_MPLAD-WRK-005954_stage_4.jpg,True
UPD-DEMO-0025073,MPLAD-WRK-005954,2024-04-28,72.3,Testing & Commissioning,2216531.29,Junior Engineer (Coimbatore Irrigation & Flood Management Dept (Demo) Unit-5),Stage 'Testing & Commissioning' executed. Physical progress at 72.3%.,photos/synth_work_MPLAD-WRK-005954_stage_5.jpg,True
UPD-DEMO-0025074,MPLAD-WRK-005955,2025-02-15,23.0,Planning & Mobilization,280298.0,Junior Engineer (Vadodara Public Works Dept (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 23.0%.,photos/synth_work_MPLAD-WRK-005955_stage_1.jpg,True
UPD-DEMO-0025075,MPLAD-WRK-005955,2025-03-22,52.3,Excavation & Foundation,560596.0,Junior Engineer (Vadodara Public Works Dept (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 52.3%.,photos/synth_work_MPLAD-WRK-005955_stage_2.jpg,True
UPD-DEMO-0025076,MPLAD-WRK-005955,2025-04-26,74.3,Structural Construction,840894.0,Junior Engineer (Vadodara Public Works Dept (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 74.3%.,photos/synth_work_MPLAD-WRK-005955_stage_3.jpg,True
UPD-DEMO-0025077,MPLAD-WRK-005955,2025-05-28,100.0,Finishing & Installations,1121192.0,Junior Engineer (Vadodara Public Works Dept (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-005955_stage_4.jpg,True
UPD-DEMO-0025078,MPLAD-WRK-005956,2025-03-26,15.2,Planning & Mobilization,374854.35,Junior Engineer (Ludhiana Municipal Engineering Cell (Demo) Unit-5),Stage 'Planning & Mobilization' executed. Physical progress at 15.2%.,photos/synth_work_MPLAD-WRK-005956_stage_1.jpg,True
UPD-DEMO-0025079,MPLAD-WRK-005956,2025-04-27,30.9,Excavation & Foundation,749708.71,Junior Engineer (Ludhiana Municipal Engineering Cell (Demo) Unit-5),Stage 'Excavation & Foundation' executed. Physical progress at 30.9%.,photos/synth_work_MPLAD-WRK-005956_stage_2.jpg,True
UPD-DEMO-0025080,MPLAD-WRK-005956,2025-06-05,51.7,Structural Construction,1124563.06,Junior Engineer (Ludhiana Municipal Engineering Cell (Demo) Unit-5),Stage 'Structural Construction' executed. Physical progress at 51.7%.,photos/synth_work_MPLAD-WRK-005956_stage_3.jpg,True
UPD-DEMO-0025081,MPLAD-WRK-005956,2025-07-07,68.1,Finishing & Installations,1499417.41,Junior Engineer (Ludhiana Municipal Engineering Cell (Demo) Unit-5),Stage 'Finishing & Installations' executed. Physical progress at 68.1%.,photos/synth_work_MPLAD-WRK-005956_stage_4.jpg,True
UPD-DEMO-0025082,MPLAD-WRK-005956,2025-08-16,80.0,Testing & Commissioning,1874271.77,Junior Engineer (Ludhiana Municipal Engineering Cell (Demo) Unit-5),Stage 'Testing & Commissioning' executed. Physical progress at 80.0%.,photos/synth_work_MPLAD-WRK-005956_stage_5.jpg,True
UPD-DEMO-0025083,MPLAD-WRK-005956,2025-09-16,100.0,Final Handover,2249126.12,Junior Engineer (Ludhiana Municipal Engineering Cell (Demo) Unit-5),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-005956_stage_6.jpg,True
UPD-DEMO-0025084,MPLAD-WRK-005957,2023-01-15,14.4,Planning & Mobilization,151611.55,Junior Engineer (Gaya Rural Development Agency (Demo) Unit-1),Stage 'Planning & Mobilization' executed. Physical progress at 14.4%.,photos/synth_work_MPLAD-WRK-005957_stage_1.jpg,True
UPD-DEMO-0025085,MPLAD-WRK-005957,2023-02-17,28.8,Excavation & Foundation,303223.1,Junior Engineer (Gaya Rural Development Agency (Demo) Unit-1),Stage 'Excavation & Foundation' executed. Physical progress at 28.8%.,photos/synth_work_MPLAD-WRK-005957_stage_2.jpg,True
UPD-DEMO-0025086,MPLAD-WRK-005957,2023-03-26,42.7,Structural Construction,454834.65,Junior Engineer (Gaya Rural Development Agency (Demo) Unit-1),Stage 'Structural Construction' executed. Physical progress at 42.7%.,photos/synth_work_MPLAD-WRK-005957_stage_3.jpg,True
UPD-DEMO-0025087,MPLAD-WRK-005957,2023-04-30,56.4,Finishing & Installations,606446.21,Junior Engineer (Gaya Rural Development Agency (Demo) Unit-1),Stage 'Finishing & Installations' executed. Physical progress at 56.4%.,photos/synth_work_MPLAD-WRK-005957_stage_4.jpg,True
UPD-DEMO-0025088,MPLAD-WRK-005957,2023-06-01,72.5,Testing & Commissioning,758057.76,Junior Engineer (Gaya Rural Development Agency (Demo) Unit-1),Stage 'Testing & Commissioning' executed. Physical progress at 72.5%.,photos/synth_work_MPLAD-WRK-005957_stage_5.jpg,True
UPD-DEMO-0025089,MPLAD-WRK-005957,2023-07-11,88.2,Final Handover,909669.31,Junior Engineer (Gaya Rural Development Agency (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 88.2%.,photos/synth_work_MPLAD-WRK-005957_stage_6.jpg,True
UPD-DEMO-0025090,MPLAD-WRK-005957,2023-08-08,100.0,Final Handover,1061280.86,Junior Engineer (Gaya Rural Development Agency (Demo) Unit-1),Stage 'Final Handover' executed. Physical progress at 100.0%.,photos/synth_work_MPLAD-WRK-005957_stage_7.jpg,True
UPD-DEMO-0025091,MPLAD-WRK-005958,2025-05-18,10.7,Planning & Mobilization,29844.85,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Planning & Mobilization' executed. Physical progress at 10.7%.,photos/synth_work_MPLAD-WRK-005958_stage_1.jpg,True
UPD-DEMO-0025092,MPLAD-WRK-005958,2025-06-18,23.9,Excavation & Foundation,59689.69,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Excavation & Foundation' executed. Physical progress at 23.9%.,photos/synth_work_MPLAD-WRK-005958_stage_2.jpg,True
UPD-DEMO-0025093,MPLAD-WRK-005958,2025-07-25,32.1,Structural Construction,89534.54,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Structural Construction' executed. Physical progress at 32.1%.,photos/synth_work_MPLAD-WRK-005958_stage_3.jpg,True
UPD-DEMO-0025094,MPLAD-WRK-005958,2025-08-27,46.3,Finishing & Installations,119379.39,Junior Engineer (Nagpur Public Works Dept (Demo) Unit-3),Stage 'Finishing & Installations' executed. Physical progress at 46.3%.,photos/synth_work_MPLAD-WRK-005958_stage_4.jpg,True
