sanction_id,work_id,sanction_order_number,sanction_date,sanctioned_amount,installment_schedule,approving_authority,synthetic_demo_data
SANC-DEMO-006114,MPLAD-WRK-006306,MPLAD/PUR/2024/06114,2024-11-06,666803.01,50-50,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-006115,MPLAD-WRK-006307,MPLAD/CHE/2023/06115,2023-09-22,895629.67,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-006116,MPLAD-WRK-006308,MPLAD/NOR/2024/06116,2024-07-26,4692163.07,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-006117,MPLAD-WRK-006309,MPLAD/VAD/2022/06117,2022-12-16,1610205.7,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-006118,MPLAD-WRK-006310,MPLAD/AGR/2024/06118,2024-01-19,1445111.66,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-006119,MPLAD-WRK-006311,MPLAD/VIS/2022/06119,2022-05-28,2752137.3,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-006120,MPLAD-WRK-006312,MPLAD/VIS/2023/06120,2023-09-12,1483127.83,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-006121,MPLAD-WRK-006313,MPLAD/AGR/2024/06121,2024-03-18,3997121.34,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-006122,MPLAD-WRK-006315,MPLAD/BEL/2025/06122,2025-03-01,842155.64,50-50,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-006123,MPLAD-WRK-006316,MPLAD/DHA/2023/06123,2023-09-12,1255196.89,40-40-20,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-006124,MPLAD-WRK-006317,MPLAD/NAS/2023/06124,2023-04-09,1688001.97,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-006125,MPLAD-WRK-006318,MPLAD/PUR/2022/06125,2022-11-15,2941516.44,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-006126,MPLAD-WRK-006319,MPLAD/IND/2022/06126,2022-07-21,857327.79,50-50,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-006127,MPLAD-WRK-006320,MPLAD/AGR/2023/06127,2023-02-20,344106.1,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-006128,MPLAD-WRK-006321,MPLAD/NOR/2022/06128,2022-09-20,2597651.84,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-006129,MPLAD-WRK-006322,MPLAD/ERN/2024/06129,2024-07-04,3593032.59,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-006130,MPLAD-WRK-006323,MPLAD/DAR/2022/06130,2022-12-13,992951.18,50-50,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-006131,MPLAD-WRK-006324,MPLAD/NOR/2022/06131,2022-12-26,2716657.58,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-006132,MPLAD-WRK-006325,MPLAD/COI/2024/06132,2024-10-02,1677724.35,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-006133,MPLAD-WRK-006326,MPLAD/PUN/2023/06133,2023-08-02,494812.63,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-006134,MPLAD-WRK-006327,MPLAD/AMR/2024/06134,2024-06-15,1600271.08,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-006135,MPLAD-WRK-006328,MPLAD/KHO/2023/06135,2023-10-02,661468.33,50-50,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-006136,MPLAD-WRK-006329,MPLAD/KAM/2024/06136,2024-04-04,2594627.92,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-006137,MPLAD-WRK-006330,MPLAD/GAY/2024/06137,2024-01-26,2240378.86,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-006138,MPLAD-WRK-006331,MPLAD/ERN/2022/06138,2022-07-16,1222174.34,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-006139,MPLAD-WRK-006332,MPLAD/TIR/2024/06139,2024-08-05,1094461.97,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-006140,MPLAD-WRK-006333,MPLAD/DIB/2024/06140,2024-09-25,2563935.58,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-006141,MPLAD-WRK-006334,MPLAD/SUR/2023/06141,2023-10-07,1094716.89,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-006142,MPLAD-WRK-006335,MPLAD/SUR/2025/06142,2025-02-02,489100.39,50-50,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-006143,MPLAD-WRK-006336,MPLAD/AMR/2024/06143,2024-03-08,1631936.38,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-006144,MPLAD-WRK-006337,MPLAD/AGR/2022/06144,2022-10-26,1166332.72,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-006145,MPLAD-WRK-006338,MPLAD/IND/2025/06145,2025-01-26,1099324.82,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-006146,MPLAD-WRK-006339,MPLAD/MYS/2023/06146,2023-09-27,1212758.76,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-006147,MPLAD-WRK-006340,MPLAD/PRA/2023/06147,2023-07-04,4145910.71,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-006148,MPLAD-WRK-006341,MPLAD/COI/2023/06148,2023-04-24,530238.13,50-50,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-006149,MPLAD-WRK-006342,MPLAD/THI/2022/06149,2022-07-28,2209913.2,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-006150,MPLAD-WRK-006343,MPLAD/DAR/2024/06150,2024-08-14,995429.97,50-50,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-006151,MPLAD-WRK-006344,MPLAD/JAI/2023/06151,2023-06-19,1743827.57,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-006152,MPLAD-WRK-006345,MPLAD/VIS/2024/06152,2024-01-30,816091.64,50-50,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-006153,MPLAD-WRK-006347,MPLAD/PRA/2023/06153,2023-09-10,1105354.69,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-006154,MPLAD-WRK-006348,MPLAD/VAD/2024/06154,2024-02-29,1477281.88,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-006155,MPLAD-WRK-006349,MPLAD/MYS/2022/06155,2022-10-16,1731369.77,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-006156,MPLAD-WRK-006350,MPLAD/LUD/2025/06156,2025-03-15,676145.27,50-50,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-006157,MPLAD-WRK-006351,MPLAD/JOD/2024/06157,2024-12-30,560028.66,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-006158,MPLAD-WRK-006352,MPLAD/SUR/2025/06158,2025-02-22,1603040.52,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-006159,MPLAD-WRK-006353,MPLAD/MAD/2022/06159,2022-12-15,859793.22,50-50,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-006160,MPLAD-WRK-006354,MPLAD/DIB/2023/06160,2023-05-29,1292026.29,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-006161,MPLAD-WRK-006355,MPLAD/AMR/2023/06161,2023-05-01,373070.5,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-006162,MPLAD-WRK-006356,MPLAD/IND/2023/06162,2023-07-25,2771404.25,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-006163,MPLAD-WRK-006357,MPLAD/COI/2024/06163,2024-09-07,924112.8,50-50,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-006164,MPLAD-WRK-006358,MPLAD/DAR/2025/06164,2025-02-03,1635980.5,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-006165,MPLAD-WRK-006359,MPLAD/MUZ/2023/06165,2023-02-24,2584137.86,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-006166,MPLAD-WRK-006360,MPLAD/BEN/2023/06166,2023-07-18,605658.05,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-006167,MPLAD-WRK-006361,MPLAD/LUD/2022/06167,2022-08-15,727349.56,50-50,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-006168,MPLAD-WRK-006362,MPLAD/PAT/2022/06168,2022-12-13,875866.9,50-50,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-006169,MPLAD-WRK-006363,MPLAD/KOL/2024/06169,2024-02-23,630492.08,50-50,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-006170,MPLAD-WRK-006364,MPLAD/AGR/2023/06170,2023-12-17,3201156.51,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-006171,MPLAD-WRK-006365,MPLAD/THA/2023/06171,2023-11-11,522893.52,50-50,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-006172,MPLAD-WRK-006366,MPLAD/DAR/2024/06172,2024-10-03,3021959.2,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-006173,MPLAD-WRK-006367,MPLAD/CUT/2023/06173,2023-06-16,1494719.03,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-006174,MPLAD-WRK-006368,MPLAD/DAK/2023/06174,2023-09-24,1226463.04,40-40-20,District Collector & Magistrate (Dakshina Kannada Demo),True
SANC-DEMO-006175,MPLAD-WRK-006369,MPLAD/AUR/2023/06175,2023-04-03,2091189.64,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-006176,MPLAD-WRK-006370,MPLAD/NAS/2022/06176,2022-10-24,1773387.53,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-006177,MPLAD-WRK-006371,MPLAD/KOL/2023/06177,2023-12-24,2934742.93,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-006178,MPLAD-WRK-006372,MPLAD/CUT/2023/06178,2023-09-17,269939.41,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-006179,MPLAD-WRK-006373,MPLAD/GWA/2024/06179,2024-01-22,1635842.51,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-006180,MPLAD-WRK-006374,MPLAD/TIR/2024/06180,2024-09-15,1558503.21,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-006181,MPLAD-WRK-006375,MPLAD/PUR/2022/06181,2022-08-20,1515560.3,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-006182,MPLAD-WRK-006376,MPLAD/NAG/2024/06182,2024-05-25,1781682.22,40-40-20,District Collector & Magistrate (Nagpur Demo),True
SANC-DEMO-006183,MPLAD-WRK-006377,MPLAD/SUR/2025/06183,2025-01-11,209632.47,50-50,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-006184,MPLAD-WRK-006378,MPLAD/KOT/2022/06184,2022-10-08,1374337.81,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-006185,MPLAD-WRK-006379,MPLAD/BEN/2024/06185,2024-12-27,647635.49,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-006186,MPLAD-WRK-006380,MPLAD/AGR/2022/06186,2022-11-29,1932138.63,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-006187,MPLAD-WRK-006381,MPLAD/LUC/2024/06187,2024-08-02,1119822.08,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-006188,MPLAD-WRK-006382,MPLAD/GAY/2023/06188,2023-08-01,1038890.21,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-006189,MPLAD-WRK-006383,MPLAD/DIB/2023/06189,2023-03-19,731235.23,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-006190,MPLAD-WRK-006384,MPLAD/CHE/2024/06190,2024-09-19,882699.3,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-006191,MPLAD-WRK-006385,MPLAD/COI/2024/06191,2024-11-03,2480232.29,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-006192,MPLAD-WRK-006386,MPLAD/BHO/2023/06192,2023-04-27,495298.12,50-50,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-006193,MPLAD-WRK-006387,MPLAD/DIB/2025/06193,2025-03-11,1502033.63,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-006194,MPLAD-WRK-006388,MPLAD/GWA/2024/06194,2024-03-19,1571756.58,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-006195,MPLAD-WRK-006389,MPLAD/KOZ/2023/06195,2023-08-06,1179508.84,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-006196,MPLAD-WRK-006390,MPLAD/SUR/2024/06196,2024-05-22,9595587.09,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-006197,MPLAD-WRK-006391,MPLAD/SAL/2023/06197,2023-03-08,2359483.06,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-006198,MPLAD-WRK-006392,MPLAD/KAN/2024/06198,2024-12-17,3281886.61,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-006199,MPLAD-WRK-006393,MPLAD/VAR/2023/06199,2023-02-13,1317830.75,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-006200,MPLAD-WRK-006394,MPLAD/LUC/2023/06200,2023-08-18,1115994.53,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-006201,MPLAD-WRK-006395,MPLAD/KOZ/2023/06201,2023-04-29,2302808.61,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-006202,MPLAD-WRK-006396,MPLAD/JAI/2022/06202,2022-07-30,2182728.87,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-006203,MPLAD-WRK-006397,MPLAD/LUC/2023/06203,2023-10-28,1034736.7,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-006204,MPLAD-WRK-006398,MPLAD/KRI/2024/06204,2024-05-23,1842495.69,40-40-20,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-006205,MPLAD-WRK-006399,MPLAD/DHA/2024/06205,2024-02-04,818035.61,50-50,District Collector & Magistrate (Dharwad Demo),True
SANC-DEMO-006206,MPLAD-WRK-006400,MPLAD/PUN/2023/06206,2023-09-19,995792.92,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-006207,MPLAD-WRK-006401,MPLAD/DAR/2024/06207,2024-03-19,3113776.01,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-006208,MPLAD-WRK-006402,MPLAD/JAI/2022/06208,2022-05-04,817483.35,50-50,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-006209,MPLAD-WRK-006403,MPLAD/CHE/2023/06209,2023-12-30,1094493.9,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-006210,MPLAD-WRK-006404,MPLAD/BHO/2023/06210,2023-02-08,1232327.77,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-006211,MPLAD-WRK-006405,MPLAD/PUR/2025/06211,2025-03-26,827461.85,50-50,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-006212,MPLAD-WRK-006406,MPLAD/GAY/2025/06212,2025-02-02,483040.05,50-50,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-006213,MPLAD-WRK-006407,MPLAD/JOD/2024/06213,2024-05-30,2299607.21,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-006214,MPLAD-WRK-006408,MPLAD/KOZ/2023/06214,2023-02-23,779754.1,50-50,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-006215,MPLAD-WRK-006409,MPLAD/DIB/2023/06215,2023-02-18,1089398.16,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-006216,MPLAD-WRK-006410,MPLAD/KAN/2022/06216,2022-09-12,2651394.71,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-006217,MPLAD-WRK-006411,MPLAD/PRA/2024/06217,2024-06-12,2095722.08,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-006218,MPLAD-WRK-006412,MPLAD/AMR/2022/06218,2022-05-29,685864.3,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-006219,MPLAD-WRK-006413,MPLAD/COI/2025/06219,2025-03-08,2221972.69,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-006220,MPLAD-WRK-006414,MPLAD/BHO/2022/06220,2022-12-02,1150644.53,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-006221,MPLAD-WRK-006415,MPLAD/BEN/2024/06221,2024-11-22,1491161.95,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-006222,MPLAD-WRK-006416,MPLAD/CUT/2024/06222,2024-05-10,652529.71,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-006223,MPLAD-WRK-006417,MPLAD/UDA/2024/06223,2024-06-12,1447551.28,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-006224,MPLAD-WRK-006418,MPLAD/GWA/2024/06224,2024-12-03,876643.12,50-50,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-006225,MPLAD-WRK-006419,MPLAD/UDA/2024/06225,2024-12-31,489593.93,50-50,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-006226,MPLAD-WRK-006420,MPLAD/JAI/2023/06226,2023-08-19,2082120.01,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-006227,MPLAD-WRK-006421,MPLAD/TIR/2024/06227,2024-07-23,1370035.21,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-006228,MPLAD-WRK-006422,MPLAD/BHO/2022/06228,2022-05-20,1544732.2,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-006229,MPLAD-WRK-006423,MPLAD/LUC/2025/06229,2025-03-24,2090308.41,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-006230,MPLAD-WRK-006425,MPLAD/KAN/2024/06230,2024-02-04,1951028.86,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-006231,MPLAD-WRK-006426,MPLAD/KRI/2022/06231,2022-06-24,190373.27,50-50,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-006232,MPLAD-WRK-006427,MPLAD/NOR/2024/06232,2024-03-27,1207400.87,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-006233,MPLAD-WRK-006428,MPLAD/PUR/2025/06233,2025-01-10,3125310.14,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-006234,MPLAD-WRK-006429,MPLAD/THA/2024/06234,2024-10-24,1699971.8,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-006235,MPLAD-WRK-006431,MPLAD/MYS/2023/06235,2023-08-24,548871.29,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-006236,MPLAD-WRK-006432,MPLAD/DIB/2024/06236,2024-04-17,2119939.38,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-006237,MPLAD-WRK-006433,MPLAD/LUC/2024/06237,2024-03-08,1820337.56,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-006238,MPLAD-WRK-006434,MPLAD/COI/2024/06238,2024-03-04,1372892.55,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-006239,MPLAD-WRK-006435,MPLAD/VAD/2023/06239,2023-04-30,1379786.53,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-006240,MPLAD-WRK-006436,MPLAD/NOR/2025/06240,2025-02-24,1776764.17,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-006241,MPLAD-WRK-006437,MPLAD/VAD/2024/06241,2024-11-21,1148481.95,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-006242,MPLAD-WRK-006438,MPLAD/AMR/2023/06242,2023-09-24,1031956.5,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-006243,MPLAD-WRK-006439,MPLAD/HYD/2022/06243,2022-06-14,2139539.51,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-006244,MPLAD-WRK-006440,MPLAD/CHE/2022/06244,2022-11-03,1776699.87,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-006245,MPLAD-WRK-006441,MPLAD/DIB/2022/06245,2022-12-20,2631635.34,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-006246,MPLAD-WRK-006442,MPLAD/KOT/2023/06246,2023-01-08,424173.86,50-50,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-006247,MPLAD-WRK-006443,MPLAD/CUT/2022/06247,2022-12-04,626508.06,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-006248,MPLAD-WRK-006444,MPLAD/BEL/2022/06248,2022-12-20,557176.94,50-50,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-006249,MPLAD-WRK-006445,MPLAD/PRA/2025/06249,2025-01-07,1175968.67,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-006250,MPLAD-WRK-006446,MPLAD/BHO/2024/06250,2024-07-05,1134124.41,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-006251,MPLAD-WRK-006447,MPLAD/AGR/2023/06251,2023-07-11,896664.41,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-006252,MPLAD-WRK-006448,MPLAD/MUZ/2022/06252,2022-09-24,3180330.6,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-006253,MPLAD-WRK-006449,MPLAD/PUN/2023/06253,2023-04-17,750447.76,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-006254,MPLAD-WRK-006450,MPLAD/AJM/2024/06254,2024-12-22,4873523.26,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-006255,MPLAD-WRK-006451,MPLAD/PUR/2024/06255,2024-12-30,2402678.26,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-006256,MPLAD-WRK-006452,MPLAD/AGR/2024/06256,2024-03-06,2045212.53,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-006257,MPLAD-WRK-006453,MPLAD/MYS/2022/06257,2022-06-29,1781602.0,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-006258,MPLAD-WRK-006454,MPLAD/PUN/2023/06258,2023-06-12,338726.93,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-006259,MPLAD-WRK-006455,MPLAD/MYS/2024/06259,2024-12-09,538032.97,50-50,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-006260,MPLAD-WRK-006456,MPLAD/COI/2024/06260,2024-07-16,1768765.48,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-006261,MPLAD-WRK-006457,MPLAD/HYD/2023/06261,2023-03-25,1995783.94,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-006262,MPLAD-WRK-006458,MPLAD/WAR/2022/06262,2022-11-12,609122.54,50-50,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-006263,MPLAD-WRK-006459,MPLAD/PAT/2023/06263,2023-09-18,1127862.82,40-40-20,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-006264,MPLAD-WRK-006460,MPLAD/RAJ/2023/06264,2023-10-03,4100109.84,40-40-20,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-006265,MPLAD-WRK-006461,MPLAD/WAR/2023/06265,2023-02-14,1904310.85,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-006266,MPLAD-WRK-006462,MPLAD/HYD/2024/06266,2024-10-15,1035664.62,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-006267,MPLAD-WRK-006463,MPLAD/SAL/2024/06267,2024-01-31,533376.04,50-50,District Collector & Magistrate (Salem Demo),True
