sanction_id,work_id,sanction_order_number,sanction_date,sanctioned_amount,installment_schedule,approving_authority,synthetic_demo_data
SANC-DEMO-004876,MPLAD-WRK-005035,MPLAD/NOR/2024/04876,2024-09-07,912212.03,50-50,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-004877,MPLAD-WRK-005036,MPLAD/SAL/2022/04877,2022-12-26,1672662.58,40-40-20,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-004878,MPLAD-WRK-005037,MPLAD/PRA/2025/04878,2025-03-20,2090765.9,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-004879,MPLAD-WRK-005038,MPLAD/AUR/2022/04879,2022-06-13,706006.58,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-004880,MPLAD-WRK-005039,MPLAD/ERN/2023/04880,2023-08-01,1877266.01,40-40-20,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-004881,MPLAD-WRK-005040,MPLAD/LUC/2024/04881,2024-02-02,2887347.47,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-004882,MPLAD-WRK-005041,MPLAD/PUN/2025/04882,2025-02-13,530047.8,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-004883,MPLAD-WRK-005042,MPLAD/BEN/2024/04883,2024-12-01,1540161.36,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-004884,MPLAD-WRK-005043,MPLAD/KOL/2023/04884,2023-12-11,2894473.8,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-004885,MPLAD-WRK-005044,MPLAD/DIB/2023/04885,2023-08-16,684262.69,50-50,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-004886,MPLAD-WRK-005045,MPLAD/VAD/2022/04886,2022-10-23,1040243.8,40-40-20,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-004887,MPLAD-WRK-005046,MPLAD/RAJ/2024/04887,2024-05-10,401179.17,50-50,District Collector & Magistrate (Rajkot Demo),True
SANC-DEMO-004888,MPLAD-WRK-005047,MPLAD/DAR/2024/04888,2024-08-08,2540904.61,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-004889,MPLAD-WRK-005048,MPLAD/THI/2023/04889,2023-07-23,4070958.34,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-004890,MPLAD-WRK-005049,MPLAD/MUZ/2024/04890,2024-09-24,1023175.95,40-40-20,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-004891,MPLAD-WRK-005050,MPLAD/KOZ/2023/04891,2023-06-04,365509.46,50-50,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-004892,MPLAD-WRK-005051,MPLAD/THA/2023/04892,2023-06-27,1048968.1,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-004893,MPLAD-WRK-005052,MPLAD/AUR/2023/04893,2023-01-17,3131351.18,40-40-20,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-004894,MPLAD-WRK-005053,MPLAD/AMR/2024/04894,2024-05-10,427322.08,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-004895,MPLAD-WRK-005054,MPLAD/AMR/2022/04895,2022-12-20,353261.05,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-004896,MPLAD-WRK-005055,MPLAD/IND/2022/04896,2022-07-26,1421475.37,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-004897,MPLAD-WRK-005056,MPLAD/CHE/2023/04897,2023-02-12,904404.62,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-004898,MPLAD-WRK-005057,MPLAD/VIS/2024/04898,2024-08-18,1804339.28,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-004899,MPLAD-WRK-005058,MPLAD/JOD/2025/04899,2025-03-04,1519224.94,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-004900,MPLAD-WRK-005059,MPLAD/AGR/2022/04900,2022-08-04,466297.25,50-50,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-004901,MPLAD-WRK-005060,MPLAD/CUT/2024/04901,2024-07-12,620203.18,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-004902,MPLAD-WRK-005061,MPLAD/CHE/2024/04902,2024-05-30,1457575.77,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-004903,MPLAD-WRK-005062,MPLAD/WAR/2022/04903,2022-10-30,2844953.58,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-004904,MPLAD-WRK-005063,MPLAD/ERN/2024/04904,2024-04-17,288060.21,50-50,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-004905,MPLAD-WRK-005064,MPLAD/PUN/2024/04905,2024-07-10,1741890.29,40-40-20,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-004906,MPLAD-WRK-005065,MPLAD/MYS/2023/04906,2023-01-31,1273764.08,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-004907,MPLAD-WRK-005066,MPLAD/JOD/2023/04907,2023-05-14,4737472.72,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-004908,MPLAD-WRK-005067,MPLAD/JAI/2022/04908,2022-09-24,3205477.36,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-004909,MPLAD-WRK-005068,MPLAD/PRA/2023/04909,2023-11-14,2028971.88,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-004910,MPLAD-WRK-005069,MPLAD/KAN/2022/04910,2022-12-16,1610642.02,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-004911,MPLAD-WRK-005070,MPLAD/AMR/2024/04911,2024-10-04,1238201.87,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-004912,MPLAD-WRK-005071,MPLAD/BEN/2023/04912,2023-09-27,1471835.21,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-004913,MPLAD-WRK-005072,MPLAD/COI/2024/04913,2024-12-16,4258241.08,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-004914,MPLAD-WRK-005073,MPLAD/LUD/2023/04914,2023-12-01,1951730.64,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-004915,MPLAD-WRK-005074,MPLAD/BEN/2022/04915,2022-08-18,1537110.32,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-004916,MPLAD-WRK-005075,MPLAD/BHO/2024/04916,2024-04-08,1191868.72,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-004917,MPLAD-WRK-005076,MPLAD/SUR/2023/04917,2023-01-08,1174892.81,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-004918,MPLAD-WRK-005077,MPLAD/AGR/2023/04918,2023-09-08,1670722.55,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-004919,MPLAD-WRK-005078,MPLAD/JAI/2023/04919,2023-12-09,848171.91,50-50,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-004920,MPLAD-WRK-005079,MPLAD/NAS/2024/04920,2024-12-18,2912550.93,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-004921,MPLAD-WRK-005080,MPLAD/KOZ/2024/04921,2024-04-16,1224212.98,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-004922,MPLAD-WRK-005081,MPLAD/KOL/2022/04922,2022-08-17,1953874.32,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-004923,MPLAD-WRK-005082,MPLAD/BEN/2023/04923,2023-11-18,5996349.93,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-004924,MPLAD-WRK-005083,MPLAD/NAS/2022/04924,2022-06-28,2140204.72,40-40-20,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-004925,MPLAD-WRK-005084,MPLAD/CUT/2024/04925,2024-10-02,1060610.65,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-004926,MPLAD-WRK-005085,MPLAD/MYS/2024/04926,2024-11-06,1689810.35,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-004927,MPLAD-WRK-005086,MPLAD/THA/2023/04927,2023-10-16,1953591.03,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-004928,MPLAD-WRK-005087,MPLAD/CHE/2024/04928,2024-05-12,1487694.49,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-004929,MPLAD-WRK-005088,MPLAD/COI/2023/04929,2023-11-07,1918194.94,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-004930,MPLAD-WRK-005089,MPLAD/PUN/2023/04930,2023-08-12,664704.85,50-50,District Collector & Magistrate (Pune Demo),True
SANC-DEMO-004931,MPLAD-WRK-005090,MPLAD/GAY/2023/04931,2023-04-19,1488181.06,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-004932,MPLAD-WRK-005091,MPLAD/SUR/2024/04932,2024-02-06,2097792.41,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-004933,MPLAD-WRK-005092,MPLAD/VAR/2024/04933,2024-03-14,975226.67,50-50,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-004934,MPLAD-WRK-005093,MPLAD/PRA/2024/04934,2024-01-21,2399602.15,40-40-20,District Collector & Magistrate (Prayagraj Demo),True
SANC-DEMO-004935,MPLAD-WRK-005094,MPLAD/ERN/2022/04935,2022-05-14,949364.99,50-50,District Collector & Magistrate (Ernakulam Demo),True
SANC-DEMO-004936,MPLAD-WRK-005095,MPLAD/AGR/2024/04936,2024-08-09,3788948.46,40-40-20,District Collector & Magistrate (Agra Demo),True
SANC-DEMO-004937,MPLAD-WRK-005096,MPLAD/BEL/2023/04937,2023-03-20,393359.0,50-50,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-004938,MPLAD-WRK-005097,MPLAD/KAM/2024/04938,2024-12-10,2338244.47,40-40-20,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-004939,MPLAD-WRK-005098,MPLAD/GAY/2022/04939,2022-06-09,1618917.21,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-004940,MPLAD-WRK-005099,MPLAD/VIS/2024/04940,2024-11-18,498411.69,50-50,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-004941,MPLAD-WRK-005100,MPLAD/CUT/2024/04941,2024-06-26,1448026.96,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-004942,MPLAD-WRK-005101,MPLAD/THI/2024/04942,2024-07-07,1725412.02,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-004943,MPLAD-WRK-005102,MPLAD/AJM/2024/04943,2024-12-11,3064452.7,40-40-20,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-004944,MPLAD-WRK-005103,MPLAD/CHE/2023/04944,2023-05-26,1587091.74,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-004945,MPLAD-WRK-005105,MPLAD/BEL/2023/04945,2023-01-30,1338181.49,40-40-20,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-004946,MPLAD-WRK-005106,MPLAD/CUT/2022/04946,2022-10-06,1909202.2,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-004947,MPLAD-WRK-005107,MPLAD/VAD/2022/04947,2022-09-08,706497.72,50-50,District Collector & Magistrate (Vadodara Demo),True
SANC-DEMO-004948,MPLAD-WRK-005108,MPLAD/MAD/2024/04948,2024-12-02,2495089.25,40-40-20,District Collector & Magistrate (Madurai Demo),True
SANC-DEMO-004949,MPLAD-WRK-005109,MPLAD/THA/2023/04949,2023-05-26,1383103.49,40-40-20,District Collector & Magistrate (Thane Demo),True
SANC-DEMO-004950,MPLAD-WRK-005111,MPLAD/BHO/2023/04950,2023-02-10,3499740.6,40-40-20,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-004951,MPLAD-WRK-005112,MPLAD/SUR/2024/04951,2024-12-18,1117395.88,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-004952,MPLAD-WRK-005113,MPLAD/BEL/2024/04952,2024-01-22,589711.15,50-50,District Collector & Magistrate (Belagavi Demo),True
SANC-DEMO-004953,MPLAD-WRK-005114,MPLAD/LUD/2024/04953,2024-12-09,1376831.17,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-004954,MPLAD-WRK-005115,MPLAD/AMR/2022/04954,2022-12-02,622192.02,50-50,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-004955,MPLAD-WRK-005116,MPLAD/KAM/2025/04955,2025-02-13,650915.85,50-50,District Collector & Magistrate (Kamrup Metropolitan Demo),True
SANC-DEMO-004956,MPLAD-WRK-005117,MPLAD/WAR/2023/04956,2023-03-25,4035494.56,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-004957,MPLAD-WRK-005118,MPLAD/KHO/2023/04957,2023-08-08,735356.82,50-50,District Collector & Magistrate (Khordha Demo),True
SANC-DEMO-004958,MPLAD-WRK-005119,MPLAD/WAR/2022/04958,2022-08-26,1886319.32,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-004959,MPLAD-WRK-005120,MPLAD/SUR/2024/04959,2024-11-25,1593561.11,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-004960,MPLAD-WRK-005121,MPLAD/DAR/2023/04960,2023-10-11,2371199.52,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-004961,MPLAD-WRK-005122,MPLAD/NAS/2023/04961,2023-05-11,333506.32,50-50,District Collector & Magistrate (Nashik Demo),True
SANC-DEMO-004962,MPLAD-WRK-005123,MPLAD/KAN/2024/04962,2024-04-01,1989700.87,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-004963,MPLAD-WRK-005124,MPLAD/DIB/2022/04963,2022-12-14,3344151.6,40-40-20,District Collector & Magistrate (Dibrugarh Demo),True
SANC-DEMO-004964,MPLAD-WRK-005125,MPLAD/KOT/2024/04964,2024-05-25,1011895.65,40-40-20,District Collector & Magistrate (Kota Demo),True
SANC-DEMO-004965,MPLAD-WRK-005126,MPLAD/CHE/2024/04965,2024-10-01,276955.05,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-004966,MPLAD-WRK-005127,MPLAD/LUC/2023/04966,2023-04-16,2323397.24,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-004967,MPLAD-WRK-005128,MPLAD/SUR/2023/04967,2023-02-15,2561895.14,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-004968,MPLAD-WRK-005129,MPLAD/PAT/2024/04968,2024-12-22,2587234.39,40-40-20,District Collector & Magistrate (Patna Demo),True
SANC-DEMO-004969,MPLAD-WRK-005130,MPLAD/IND/2024/04969,2024-03-25,1105916.42,40-40-20,District Collector & Magistrate (Indore Demo),True
SANC-DEMO-004970,MPLAD-WRK-005131,MPLAD/KOL/2024/04970,2024-06-29,1396294.75,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-004971,MPLAD-WRK-005132,MPLAD/GWA/2024/04971,2024-06-10,4009008.24,40-40-20,District Collector & Magistrate (Gwalior Demo),True
SANC-DEMO-004972,MPLAD-WRK-005133,MPLAD/BEN/2024/04972,2024-06-08,2766391.39,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-004973,MPLAD-WRK-005134,MPLAD/JOD/2023/04973,2023-03-03,3719123.72,40-40-20,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-004974,MPLAD-WRK-005135,MPLAD/CHE/2023/04974,2023-09-26,1300491.24,40-40-20,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-004975,MPLAD-WRK-005136,MPLAD/LUC/2024/04975,2024-03-29,2455460.28,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-004976,MPLAD-WRK-005137,MPLAD/CUT/2024/04976,2024-12-25,1507689.18,40-40-20,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-004977,MPLAD-WRK-005138,MPLAD/COI/2025/04977,2025-03-18,1355027.77,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-004978,MPLAD-WRK-005139,MPLAD/MUZ/2024/04978,2024-05-17,770320.91,50-50,District Collector & Magistrate (Muzaffarpur Demo),True
SANC-DEMO-004979,MPLAD-WRK-005140,MPLAD/BEN/2024/04979,2024-08-24,1740823.56,40-40-20,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-004980,MPLAD-WRK-005141,MPLAD/KRI/2024/04980,2024-11-19,667006.97,50-50,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-004981,MPLAD-WRK-005142,MPLAD/AUR/2023/04981,2023-02-10,923640.32,50-50,District Collector & Magistrate (Aurangabad Demo),True
SANC-DEMO-004982,MPLAD-WRK-005143,MPLAD/DAR/2024/04982,2024-04-20,3110067.46,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-004983,MPLAD-WRK-005144,MPLAD/KOZ/2024/04983,2024-08-21,1424644.03,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-004984,MPLAD-WRK-005145,MPLAD/SUR/2023/04984,2023-07-28,2271127.28,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-004985,MPLAD-WRK-005146,MPLAD/AHM/2022/04985,2022-10-26,1369178.18,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-004986,MPLAD-WRK-005147,MPLAD/AHM/2023/04986,2023-05-17,5297656.32,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-004987,MPLAD-WRK-005148,MPLAD/AHM/2023/04987,2023-03-10,1090802.61,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-004988,MPLAD-WRK-005149,MPLAD/JOD/2024/04988,2024-11-12,791490.62,50-50,District Collector & Magistrate (Jodhpur Demo),True
SANC-DEMO-004989,MPLAD-WRK-005150,MPLAD/JAI/2024/04989,2024-05-14,1133288.04,40-40-20,District Collector & Magistrate (Jaipur Demo),True
SANC-DEMO-004990,MPLAD-WRK-005151,MPLAD/AJM/2024/04990,2024-11-15,522332.8,50-50,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-004991,MPLAD-WRK-005152,MPLAD/UDA/2023/04991,2023-03-11,1139954.42,40-40-20,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-004992,MPLAD-WRK-005153,MPLAD/HYD/2025/04992,2025-02-27,311202.41,50-50,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-004993,MPLAD-WRK-005154,MPLAD/THI/2024/04993,2024-01-02,2179763.81,40-40-20,District Collector & Magistrate (Thiruvananthapuram Demo),True
SANC-DEMO-004994,MPLAD-WRK-005155,MPLAD/WAR/2023/04994,2023-04-01,2378478.25,40-40-20,District Collector & Magistrate (Warangal Demo),True
SANC-DEMO-004995,MPLAD-WRK-005156,MPLAD/SUR/2023/04995,2023-12-15,1155489.65,40-40-20,District Collector & Magistrate (Surat Demo),True
SANC-DEMO-004996,MPLAD-WRK-005157,MPLAD/NOR/2023/04996,2023-08-01,3081325.07,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-004997,MPLAD-WRK-005159,MPLAD/NOR/2023/04997,2023-04-25,2524835.39,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-004998,MPLAD-WRK-005160,MPLAD/AMR/2025/04998,2025-03-28,1833646.26,40-40-20,District Collector & Magistrate (Amritsar Demo),True
SANC-DEMO-004999,MPLAD-WRK-005161,MPLAD/AHM/2024/04999,2024-11-25,1451437.47,40-40-20,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-005000,MPLAD-WRK-005162,MPLAD/BEN/2024/05000,2024-04-28,871013.49,50-50,District Collector & Magistrate (Bengaluru Urban Demo),True
SANC-DEMO-005001,MPLAD-WRK-005163,MPLAD/UDA/2022/05001,2022-12-27,723046.14,50-50,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-005002,MPLAD-WRK-005164,MPLAD/KAN/2024/05002,2024-09-06,1144448.04,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-005003,MPLAD-WRK-005165,MPLAD/GAY/2023/05003,2023-08-22,1172082.2,40-40-20,District Collector & Magistrate (Gaya Demo),True
SANC-DEMO-005004,MPLAD-WRK-005166,MPLAD/KAN/2023/05004,2023-05-24,1859003.09,40-40-20,District Collector & Magistrate (Kanpur Nagar Demo),True
SANC-DEMO-005005,MPLAD-WRK-005167,MPLAD/DAR/2023/05005,2023-06-07,1640365.51,40-40-20,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-005006,MPLAD-WRK-005168,MPLAD/PUR/2023/05006,2023-04-22,1208082.77,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-005007,MPLAD-WRK-005169,MPLAD/PUR/2024/05007,2024-03-01,1211113.74,40-40-20,District Collector & Magistrate (Purba Medinipur Demo),True
SANC-DEMO-005008,MPLAD-WRK-005170,MPLAD/BHO/2025/05008,2025-02-03,324551.94,50-50,District Collector & Magistrate (Bhopal Demo),True
SANC-DEMO-005009,MPLAD-WRK-005171,MPLAD/DAR/2022/05009,2022-06-24,981160.15,50-50,District Collector & Magistrate (Darjeeling Demo),True
SANC-DEMO-005010,MPLAD-WRK-005172,MPLAD/NOR/2025/05010,2025-02-05,1374955.48,40-40-20,District Collector & Magistrate (North 24 Parganas Demo),True
SANC-DEMO-005011,MPLAD-WRK-005173,MPLAD/LUC/2022/05011,2022-10-04,1019763.52,40-40-20,District Collector & Magistrate (Lucknow Demo),True
SANC-DEMO-005012,MPLAD-WRK-005174,MPLAD/CUT/2024/05012,2024-06-21,764297.24,50-50,District Collector & Magistrate (Cuttack Demo),True
SANC-DEMO-005013,MPLAD-WRK-005175,MPLAD/VIS/2023/05013,2023-03-17,3823607.2,40-40-20,District Collector & Magistrate (Visakhapatnam Demo),True
SANC-DEMO-005014,MPLAD-WRK-005176,MPLAD/KOL/2023/05014,2023-05-03,5220309.64,40-40-20,District Collector & Magistrate (Kolkata Demo),True
SANC-DEMO-005015,MPLAD-WRK-005177,MPLAD/UDA/2024/05015,2024-11-28,353822.2,50-50,District Collector & Magistrate (Udaipur Demo),True
SANC-DEMO-005016,MPLAD-WRK-005178,MPLAD/KRI/2024/05016,2024-01-28,864244.08,50-50,District Collector & Magistrate (Krishna Demo),True
SANC-DEMO-005017,MPLAD-WRK-005179,MPLAD/CHE/2022/05017,2022-11-18,454475.53,50-50,District Collector & Magistrate (Chennai Demo),True
SANC-DEMO-005018,MPLAD-WRK-005180,MPLAD/LUD/2024/05018,2024-08-21,1082363.78,40-40-20,District Collector & Magistrate (Ludhiana Demo),True
SANC-DEMO-005019,MPLAD-WRK-005181,MPLAD/HYD/2024/05019,2024-12-02,1873889.84,40-40-20,District Collector & Magistrate (Hyderabad Demo),True
SANC-DEMO-005020,MPLAD-WRK-005182,MPLAD/MYS/2024/05020,2024-12-20,1810836.5,40-40-20,District Collector & Magistrate (Mysuru Demo),True
SANC-DEMO-005021,MPLAD-WRK-005183,MPLAD/AHM/2022/05021,2022-05-18,811439.2,50-50,District Collector & Magistrate (Ahmedabad Demo),True
SANC-DEMO-005022,MPLAD-WRK-005184,MPLAD/VAR/2025/05022,2025-01-02,1975218.08,40-40-20,District Collector & Magistrate (Varanasi Demo),True
SANC-DEMO-005023,MPLAD-WRK-005185,MPLAD/TIR/2024/05023,2024-03-13,1605218.28,40-40-20,District Collector & Magistrate (Tiruchirappalli Demo),True
SANC-DEMO-005024,MPLAD-WRK-005186,MPLAD/COI/2022/05024,2022-06-06,3077168.83,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-005025,MPLAD-WRK-005187,MPLAD/AJM/2024/05025,2024-10-01,336128.72,50-50,District Collector & Magistrate (Ajmer Demo),True
SANC-DEMO-005026,MPLAD-WRK-005188,MPLAD/KOZ/2022/05026,2022-06-09,1205590.0,40-40-20,District Collector & Magistrate (Kozhikode Demo),True
SANC-DEMO-005027,MPLAD-WRK-005189,MPLAD/SAL/2022/05027,2022-12-05,812500.16,50-50,District Collector & Magistrate (Salem Demo),True
SANC-DEMO-005028,MPLAD-WRK-005190,MPLAD/COI/2022/05028,2022-06-21,1374002.65,40-40-20,District Collector & Magistrate (Coimbatore Demo),True
SANC-DEMO-005029,MPLAD-WRK-005191,MPLAD/SAL/2023/05029,2023-12-16,508046.56,50-50,District Collector & Magistrate (Salem Demo),True
