asset_id,work_id,asset_name,category,location_description,latitude,longitude,handover_date,custodian_department,maintenance_status,synthetic_demo_data
AST-DEMO-002305,MPLAD-WRK-005156,Sports & Youth Development Asset - Construction of Indoor Gymnasium and Phy,Sports & Youth Development,"Surat, Gujarat",21.206513,72.7715,2024-08-27,Surat Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002306,MPLAD-WRK-005157,Community Infrastructure & Halls Asset - Construction of Multi-Purpose Community ,Community Infrastructure & Halls,"North 24 Parganas, West Bengal",22.72904,88.519296,2024-06-12,North 24 Parganas Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002307,MPLAD-WRK-005159,"Irrigation & Flood Control Asset - Desilting, Deepening and Concrete Lining",Irrigation & Flood Control,"North 24 Parganas, West Bengal",22.749653,88.426454,2024-06-30,North 24 Parganas Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002308,MPLAD-WRK-005161,Irrigation & Flood Control Asset - Construction of Check Dam and Water Harv,Irrigation & Flood Control,"Ahmedabad, Gujarat",23.066148,72.565594,2025-09-19,Ahmedabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002309,MPLAD-WRK-005168,"Roads, Pathways & Bridges Asset - Paving of Paver-Block Pedestrian Pathway","Roads, Pathways & Bridges","Purba Medinipur, West Bengal",21.919833,87.784909,2024-04-05,Purba Medinipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002310,MPLAD-WRK-005169,Irrigation & Flood Control Asset - Construction of Rainwater Harvesting Sum,Irrigation & Flood Control,"Purba Medinipur, West Bengal",21.959761,87.705846,2025-01-18,Purba Medinipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002311,MPLAD-WRK-005171,Community Infrastructure & Halls Asset - Construction of Farmers Agro-Produce Sto,Community Infrastructure & Halls,"Darjeeling, West Bengal",26.983113,88.295137,2023-06-24,Darjeeling Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002312,MPLAD-WRK-005172,Renewable & Solar Energy Asset - Installation of Solar Water Pumping Syst,Renewable & Solar Energy,"North 24 Parganas, West Bengal",22.670278,88.439196,2025-07-21,North 24 Parganas Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002313,MPLAD-WRK-005173,Health & Sanitation Asset - Construction of Modern Primary Health Su,Health & Sanitation,"Lucknow, Uttar Pradesh",26.899958,80.895744,2023-06-11,Lucknow Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002314,MPLAD-WRK-005178,Health & Sanitation Asset - Construction of Public Sanitation Comple,Health & Sanitation,"Krishna, Andhra Pradesh",16.151697,81.080545,2024-11-06,Krishna Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002315,MPLAD-WRK-005181,Health & Sanitation Asset - Procurement of Diagnostic Imaging & Ultr,Health & Sanitation,"Hyderabad, Telangana",17.327083,78.536607,2025-07-23,Hyderabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002316,MPLAD-WRK-005182,Irrigation & Flood Control Asset - Construction of Flood Protection Embankm,Irrigation & Flood Control,"Mysuru, Karnataka",12.271968,76.659826,2025-12-01,Mysuru Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002317,MPLAD-WRK-005186,Sports & Youth Development Asset - Development of Rural Sports Stadium with,Sports & Youth Development,"Coimbatore, Tamil Nadu",10.965866,76.902141,2023-03-23,Coimbatore Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002318,MPLAD-WRK-005190,Community Infrastructure & Halls Asset - Development of Senior Citizens Recreatio,Community Infrastructure & Halls,"Coimbatore, Tamil Nadu",11.040883,77.023181,2023-03-30,Coimbatore Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002319,MPLAD-WRK-005191,Renewable & Solar Energy Asset - Deployment of Solar Powered LED Street L,Renewable & Solar Energy,"Salem, Tamil Nadu",11.727972,78.082359,2024-05-31,Salem Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002320,MPLAD-WRK-005192,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Ajmer, Rajasthan",26.453214,74.655951,2025-07-08,Ajmer Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002321,MPLAD-WRK-005196,Sports & Youth Development Asset - Construction of Youth Skill Development ,Sports & Youth Development,"Rajkot, Gujarat",22.283475,70.855608,2023-08-13,Rajkot Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002322,MPLAD-WRK-005198,Renewable & Solar Energy Asset - Installation of Solar-Powered Cold Stora,Renewable & Solar Energy,"Nashik, Maharashtra",19.987471,73.726952,2025-04-16,Nashik Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002323,MPLAD-WRK-005201,"Roads, Pathways & Bridges Asset - Construction of Bridge over Canal with A","Roads, Pathways & Bridges","Varanasi, Uttar Pradesh",25.378629,83.012742,2024-01-28,Varanasi Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002324,MPLAD-WRK-005203,Drinking Water Asset - Installation of Community Water Purifica,Drinking Water,"Bhopal, Madhya Pradesh",23.241053,77.479171,2023-05-06,Bhopal Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002325,MPLAD-WRK-005204,Health & Sanitation Asset - Upgradation of Pediatric & Maternal Care,Health & Sanitation,"Tiruchirappalli, Tamil Nadu",10.782952,78.696124,2024-07-19,Tiruchirappalli Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002326,MPLAD-WRK-005205,Renewable & Solar Energy Asset - Setting up of Rooftop Solar Power Plant ,Renewable & Solar Energy,"Gwalior, Madhya Pradesh",26.287621,78.160791,2024-09-06,Gwalior Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002327,MPLAD-WRK-005209,Community Infrastructure & Halls Asset - Construction of Farmers Agro-Produce Sto,Community Infrastructure & Halls,"Aurangabad, Maharashtra",19.905558,75.299812,2025-01-20,Aurangabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002328,MPLAD-WRK-005210,Health & Sanitation Asset - Establishment of Solid Waste Management ,Health & Sanitation,"North 24 Parganas, West Bengal",22.750807,88.43465,2023-05-12,North 24 Parganas Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002329,MPLAD-WRK-005211,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Khordha, Odisha",20.243026,85.853345,2025-04-07,Khordha Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002330,MPLAD-WRK-005213,Irrigation & Flood Control Asset - Installation of Community Lift Irrigatio,Irrigation & Flood Control,"Kozhikode, Kerala",11.209591,75.80315,2023-09-07,Kozhikode Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002331,MPLAD-WRK-005216,Renewable & Solar Energy Asset - Deployment of Solar Powered LED Street L,Renewable & Solar Energy,"Purba Medinipur, West Bengal",21.889639,87.851205,2025-07-28,Purba Medinipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002332,MPLAD-WRK-005219,Sports & Youth Development Asset - Laying of Synthetic Volleyball and Badmi,Sports & Youth Development,"Kamrup Metropolitan, Assam",26.158291,91.719305,2024-06-29,Kamrup Metropolitan Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002333,MPLAD-WRK-005220,Renewable & Solar Energy Asset - Setting up of Rooftop Solar Power Plant ,Renewable & Solar Energy,"Aurangabad, Maharashtra",19.947041,75.320514,2023-02-22,Aurangabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002334,MPLAD-WRK-005222,Sports & Youth Development Asset - Development of Playground with Fencing a,Sports & Youth Development,"Vadodara, Gujarat",22.30342,73.211385,2024-07-15,Vadodara Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002335,MPLAD-WRK-005228,Health & Sanitation Asset - Upgradation of Pediatric & Maternal Care,Health & Sanitation,"Cuttack, Odisha",20.488861,85.928104,2025-07-03,Cuttack Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002336,MPLAD-WRK-005229,Sports & Youth Development Asset - Development of Playground with Fencing a,Sports & Youth Development,"Warangal, Telangana",18.02647,79.65738,2025-07-09,Warangal Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002337,MPLAD-WRK-005231,Irrigation & Flood Control Asset - Construction of Check Dam and Water Harv,Irrigation & Flood Control,"Belagavi, Karnataka",15.857464,74.57091,2024-07-16,Belagavi Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002338,MPLAD-WRK-005234,"Irrigation & Flood Control Asset - Desilting, Deepening and Concrete Lining",Irrigation & Flood Control,"Mysuru, Karnataka",12.224671,76.664731,2025-10-21,Mysuru Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002339,MPLAD-WRK-005235,Education Infrastructure Asset - Setting up of Digital STEM Learning and ,Education Infrastructure,"Kanpur Nagar, Uttar Pradesh",26.521683,80.352818,2024-06-07,Kanpur Nagar Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002340,MPLAD-WRK-005236,Irrigation & Flood Control Asset - Rehabilitation of Traditional Irrigation,Irrigation & Flood Control,"Bhopal, Madhya Pradesh",23.261779,77.431363,2025-11-02,Bhopal Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002341,MPLAD-WRK-005237,Sports & Youth Development Asset - Construction of Youth Skill Development ,Sports & Youth Development,"Nagpur, Maharashtra",21.112335,79.083001,2023-03-04,Nagpur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002342,MPLAD-WRK-005241,Renewable & Solar Energy Asset - Setting up of Rooftop Solar Power Plant ,Renewable & Solar Energy,"Gaya, Bihar",24.763988,85.064864,2023-07-22,Gaya Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002343,MPLAD-WRK-005243,Sports & Youth Development Asset - Construction of Indoor Gymnasium and Phy,Sports & Youth Development,"Aurangabad, Maharashtra",19.809848,75.395061,2025-08-21,Aurangabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002344,MPLAD-WRK-005245,Irrigation & Flood Control Asset - Construction of Flood Protection Embankm,Irrigation & Flood Control,"Surat, Gujarat",21.150931,72.814454,2024-06-10,Surat Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002345,MPLAD-WRK-005249,Education Infrastructure Asset - Installation of Rooftop Solar Energy Sys,Education Infrastructure,"Ludhiana, Punjab",30.883939,75.800676,2024-08-11,Ludhiana Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002346,MPLAD-WRK-005252,Drinking Water Asset - Installation of Community Water Purifica,Drinking Water,"Purba Medinipur, West Bengal",21.903584,87.852368,2024-10-21,Purba Medinipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002347,MPLAD-WRK-005254,Sports & Youth Development Asset - Construction of Indoor Gymnasium and Phy,Sports & Youth Development,"Madurai, Tamil Nadu",9.88422,78.089225,2024-01-18,Madurai Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002348,MPLAD-WRK-005255,Irrigation & Flood Control Asset - Construction of Flood Protection Embankm,Irrigation & Flood Control,"Surat, Gujarat",21.120173,72.80874,2025-06-20,Surat Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002349,MPLAD-WRK-005256,"Irrigation & Flood Control Asset - Desilting, Deepening and Concrete Lining",Irrigation & Flood Control,"Lucknow, Uttar Pradesh",26.773592,80.881355,2025-08-07,Lucknow Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002350,MPLAD-WRK-005259,Renewable & Solar Energy Asset - Deployment of Solar Powered LED Street L,Renewable & Solar Energy,"Bhopal, Madhya Pradesh",23.283324,77.356553,2022-11-05,Bhopal Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002351,MPLAD-WRK-005261,Community Infrastructure & Halls Asset - Construction of Modern Crematorium / Bur,Community Infrastructure & Halls,"Hyderabad, Telangana",17.325327,78.550371,2023-07-16,Hyderabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002352,MPLAD-WRK-005263,Sports & Youth Development Asset - Development of Rural Sports Stadium with,Sports & Youth Development,"Udaipur, Rajasthan",24.524273,73.682233,2023-07-05,Udaipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002353,MPLAD-WRK-005266,Community Infrastructure & Halls Asset - Development of Senior Citizens Recreatio,Community Infrastructure & Halls,"Aurangabad, Maharashtra",19.834865,75.301931,2025-05-22,Aurangabad Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002354,MPLAD-WRK-005268,Irrigation & Flood Control Asset - Construction of Flood Protection Embankm,Irrigation & Flood Control,"Krishna, Andhra Pradesh",16.235756,81.070138,2023-06-30,Krishna Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002355,MPLAD-WRK-005269,Drinking Water Asset - Construction of Over-Head Water Storage ,Drinking Water,"Ludhiana, Punjab",30.916181,75.91689,2025-05-08,Ludhiana Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002356,MPLAD-WRK-005272,Irrigation & Flood Control Asset - Construction of Check Dam and Water Harv,Irrigation & Flood Control,"Mysuru, Karnataka",12.240844,76.699255,2025-03-27,Mysuru Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002357,MPLAD-WRK-005273,Sports & Youth Development Asset - Laying of Synthetic Volleyball and Badmi,Sports & Youth Development,"Thane, Maharashtra",19.279169,72.983142,2023-03-05,Thane Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002358,MPLAD-WRK-005275,Education Infrastructure Asset - Construction of Additional Smart Classro,Education Infrastructure,"Agra, Uttar Pradesh",27.152433,78.007529,2025-09-04,Agra Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002359,MPLAD-WRK-005276,"Roads, Pathways & Bridges Asset - Widening and Bituminous Black-Topping of","Roads, Pathways & Bridges","Gaya, Bihar",24.779143,85.025443,2025-06-21,Gaya Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002360,MPLAD-WRK-005280,"Roads, Pathways & Bridges Asset - Widening and Bituminous Black-Topping of","Roads, Pathways & Bridges","Tiruchirappalli, Tamil Nadu",10.85218,78.703063,2025-08-13,Tiruchirappalli Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002361,MPLAD-WRK-005282,Renewable & Solar Energy Asset - Installation of High-Mast Solar Street L,Renewable & Solar Energy,"Tiruchirappalli, Tamil Nadu",10.725404,78.708528,2024-10-14,Tiruchirappalli Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002362,MPLAD-WRK-005283,Education Infrastructure Asset - Provision of Composite Science Laborator,Education Infrastructure,"Visakhapatnam, Andhra Pradesh",17.733973,83.263651,2024-03-03,Visakhapatnam Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002363,MPLAD-WRK-005286,Renewable & Solar Energy Asset - Setting up of 25 kW Decentralized Solar ,Renewable & Solar Energy,"Varanasi, Uttar Pradesh",25.29874,83.00434,2023-12-23,Varanasi Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002364,MPLAD-WRK-005289,Community Infrastructure & Halls Asset - Development of Senior Citizens Recreatio,Community Infrastructure & Halls,"Madurai, Tamil Nadu",9.883815,78.143968,2024-10-29,Madurai Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002365,MPLAD-WRK-005292,Education Infrastructure Asset - Construction of Additional Smart Classro,Education Infrastructure,"Ernakulam, Kerala",9.963924,76.300886,2025-12-06,Ernakulam Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002366,MPLAD-WRK-005293,"Roads, Pathways & Bridges Asset - Paving of Paver-Block Pedestrian Pathway","Roads, Pathways & Bridges","Jaipur, Rajasthan",26.949135,75.843549,2023-08-15,Jaipur Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002367,MPLAD-WRK-005300,Community Infrastructure & Halls Asset - Development of Senior Citizens Recreatio,Community Infrastructure & Halls,"Khordha, Odisha",20.32317,85.823812,2024-01-10,Khordha Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002368,MPLAD-WRK-005305,Community Infrastructure & Halls Asset - Development of Senior Citizens Recreatio,Community Infrastructure & Halls,"Chennai, Tamil Nadu",13.036132,80.328265,2023-05-09,Chennai Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002369,MPLAD-WRK-005306,Drinking Water Asset - Rejuvenation of Traditional Drinking Wat,Drinking Water,"Pune, Maharashtra",18.473678,73.881681,2025-01-19,Pune Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002370,MPLAD-WRK-005317,Health & Sanitation Asset - Upgradation of Pediatric & Maternal Care,Health & Sanitation,"Visakhapatnam, Andhra Pradesh",17.760204,83.162463,2023-07-04,Visakhapatnam Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002371,MPLAD-WRK-005318,Drinking Water Asset - Laying of Potable Water Supply Pipeline ,Drinking Water,"Ludhiana, Punjab",30.965391,75.877342,2024-02-10,Ludhiana Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002372,MPLAD-WRK-005319,Community Infrastructure & Halls Asset - Upgradation of Cultural Community Centre,Community Infrastructure & Halls,"Kolkata, West Bengal",22.621485,88.411322,2024-05-04,Kolkata Local Panchayat / Municipal Body (Demo),Operational,True
AST-DEMO-002373,MPLAD-WRK-005320,"Roads, Pathways & Bridges Asset - Reconstruction of Damaged All-Weather Vi","Roads, Pathways & Bridges","Darjeeling, West Bengal",26.984639,88.333558,2025-11-03,Darjeeling Local Panchayat / Municipal Body (Demo),Operational,True
