work_id,state,district,constituency,mp_reference,mp_house,work_title,category,agency_id,agency_name,status,estimate_amount,sanctioned_amount,cumulative_payments,expenditure,physical_progress_pct,recommendation_date,sanction_date,work_order_date,commencement_date,target_completion_date,actual_completion_date,latitude,longitude,latest_inspection_date,latest_inspection_rating,latest_inspector_designation,inspection_count,payment_count,progress_update_count,is_anomaly,anomaly_type,anomaly_description,duplicate_of_work_id,synthetic_demo_data
MPLAD-WRK-005085,Karnataka,Belagavi,Belgaum Parliamentary Constituency,MP-LOK-DEMO-014,Lok Sabha (Demo),Construction of Flood Protection Embankment and Stone Pitching Wall along River near Ramdurg Sector-1,Irrigation & Flood Control,AGY-SYNTH-0144,Belagavi State Sports Infrastructure Authority (Demo) Unit-4,In Progress,1331504.62,1338181.49,591182.01,578458.97,34.4,2022-12-10,2023-01-30,2023-02-19,2023-03-02,2023-12-14,,15.846214,74.500088,2023-03-22,Satisfactory,Assistant Executive Engineer - Rural Works (Demo),1,4,3,False,,,,True
MPLAD-WRK-005086,Gujarat,Surat,Surat Parliamentary Constituency,MP-LOK-DEMO-027,Lok Sabha (Demo),Construction of Indoor Gymnasium and Physical Training Centre at Olpad Sector-13,Sports & Youth Development,AGY-SYNTH-0213,Surat Public Works Dept (Demo) Unit-3,Completed,1171217.17,1174372.1,1174372.1,1165072.24,100.0,2023-10-21,2023-12-15,2024-01-21,2024-01-31,2024-07-30,2024-08-27,21.206513,72.7715,2022-12-31,Excellent,Technical Auditor - State Quality Monitor (Demo),1,4,4,True,POSSIBLE_DUPLICATE,"Potential duplicate recommendation: Highly similar scope and title matching work MPLAD-WRK-005136 in district Surat, category 'Sports & Youth Development'.",MPLAD-WRK-005136,True
MPLAD-WRK-005087,Gujarat,Vadodara,Vadodara Parliamentary Constituency,MP-LOK-DEMO-028,Lok Sabha (Demo),Setting up of 25 kW Decentralized Solar Mini-Grid for Village Electrification at Padra Sector-7,Renewable & Solar Energy,AGY-SYNTH-0086,Vadodara Public Works Dept (Demo) Unit-1,In Progress,697508.01,706497.72,213595.12,200068.09,23.2,2022-07-21,2022-09-08,2022-10-16,2022-11-08,2023-04-21,,22.31025,73.234379,2022-12-12,Satisfactory,Assistant Executive Engineer - Rural Works (Demo),1,4,6,False,,,,True
MPLAD-WRK-005088,Tamil Nadu,Madurai,Madurai Parliamentary Constituency,MP-LOK-DEMO-008,Lok Sabha (Demo),"Construction of Boundary Wall, Gates and Modern Toilets in Govt Primary School at Madurai North Sector-6",Education Infrastructure,AGY-SYNTH-0124,Madurai State Sports Infrastructure Authority (Demo) Unit-4,Completed,2470921.46,2495089.25,2495089.25,2436691.73,100.0,2024-10-17,2024-12-02,2024-12-25,2025-01-06,2025-08-04,2025-07-27,9.981186,78.13299,2025-06-19,Good,Executive Engineer - PWD (Demo),3,6,4,False,,,,True
MPLAD-WRK-005089,Maharashtra,Thane,Thane Parliamentary Constituency,MP-LOK-DEMO-005,Lok Sabha (Demo),Provision of Composite Science Laboratory and Library Facility at Kalyan Sector-15,Education Infrastructure,AGY-SYNTH-0158,Thane State Renewable Energy Development Corp (Demo) Unit-3,Completed,1377033.15,1383103.49,1383103.49,1367020.98,100.0,2023-04-20,2023-05-26,2023-06-28,2023-07-18,2024-03-29,2024-05-02,19.17451,72.932142,2023-12-21,Satisfactory,Junior Engineer - Zilla Parishad (Demo),3,3,5,False,,,,True
MPLAD-WRK-005090,Gujarat,Ahmedabad,Ahmedabad East Parliamentary Constituency,MP-LOK-DEMO-026,Lok Sabha (Demo),Provision of Advanced Mobile Medical Diagnostic Van and Equipment for Ahmedabad City Sector-9,Health & Sanitation,AGY-SYNTH-0098,Ahmedabad State Renewable Energy Development Corp (Demo) Unit-3,Recommended,580813.8,0.0,0.0,0.0,0.0,2022-11-12,,,,,,23.063216,72.559934,,,,0,0,0,False,,,,True
MPLAD-WRK-005091,Madhya Pradesh,Bhopal,Bhopal Parliamentary Constituency,MP-LOK-DEMO-037,Lok Sabha (Demo),Setting up of Digital STEM Learning and Computer Laboratory at Govt School in Bhopal City Sector-6,Education Infrastructure,AGY-SYNTH-0120,Bhopal Water Supply & Sanitation Board (Demo) Unit-5,Completed,3668026.42,3499740.6,3499740.6,3395156.24,100.0,2023-01-18,2023-02-10,2023-02-26,2023-03-09,2023-12-28,2024-01-29,23.288453,77.398272,2023-04-04,Excellent,Executive Engineer - PWD (Demo),1,5,6,False,,,,True
MPLAD-WRK-005092,Gujarat,Surat,Surat Parliamentary Constituency,MP-LOK-DEMO-027,Lok Sabha (Demo),Laying of Synthetic Volleyball and Badminton Courts at Youth Centre in Kamrej Sector-13,Sports & Youth Development,AGY-SYNTH-0133,Surat State Renewable Energy Development Corp (Demo) Unit-3,Sanctioned,1158598.97,1117395.88,0.0,0.0,0.0,2024-11-07,2024-12-18,2025-01-17,2025-02-07,2025-08-15,,21.234048,72.816715,,,,0,0,0,False,,,,True
MPLAD-WRK-005093,Karnataka,Belagavi,Belgaum Parliamentary Constituency,MP-LOK-DEMO-014,Lok Sabha (Demo),Installation of Solar-Powered Cold Storage Unit for Agri-Farmers at Bailhongal Sector-3,Renewable & Solar Energy,AGY-SYNTH-0144,Belagavi State Sports Infrastructure Authority (Demo) Unit-4,Completed,587229.27,589711.15,589711.15,578996.55,100.0,2023-12-13,2024-01-22,2024-02-26,2024-03-26,2024-07-07,2024-09-04,15.887825,74.566442,2024-08-22,Excellent,Independent Quality Assessor (Demo),3,4,5,False,,,,True
MPLAD-WRK-005094,Punjab,Ludhiana,Ludhiana Parliamentary Constituency,MP-RAJ-DEMO-048,Rajya Sabha (Demo),Construction of Rainwater Harvesting Sump and Recharging Wells at Ludhiana West Sector-3,Irrigation & Flood Control,AGY-SYNTH-0111,Ludhiana Municipal Engineering Cell (Demo) Unit-1,Completed,1441432.99,1376831.17,1376831.17,1370665.57,100.0,2024-11-08,2024-12-09,2024-12-21,2025-01-09,2025-09-21,2025-10-07,30.975616,75.783759,2025-06-09,Good,Junior Engineer - Zilla Parishad (Demo),3,3,5,False,,,,True
MPLAD-WRK-005095,Punjab,Amritsar,Amritsar Parliamentary Constituency,MP-LOK-DEMO-047,Lok Sabha (Demo),Construction of Public Sanitation Complex and Bio-Toilet Block at Ajnala Sector-5,Health & Sanitation,AGY-SYNTH-0018,Amritsar Water Supply & Sanitation Board (Demo) Unit-3,Completed,635577.33,622192.02,622192.02,607535.81,100.0,2022-10-03,2022-12-02,2023-01-13,2023-02-06,2023-08-20,2023-09-28,31.705959,74.87695,2023-04-30,Excellent,Executive Engineer - PWD (Demo),2,5,5,False,,,,True
MPLAD-WRK-005096,Assam,Kamrup Metropolitan,Gauhati Parliamentary Constituency,MP-LOK-DEMO-045,Lok Sabha (Demo),Installation of Community Water Purification and Dispensing Unit at Chandrapur Sector-13,Drinking Water,AGY-SYNTH-0172,Kamrup Metropolitan Water Supply & Sanitation Board (Demo) Unit-2,Work Order Issued,657957.28,650915.85,97637.38,48818.69,0.0,2025-01-02,2025-02-13,2025-03-23,2025-04-08,2025-08-28,,26.12295,91.747643,,,,0,1,1,False,,,,True
MPLAD-WRK-005097,Telangana,Warangal,Warangal Parliamentary Constituency,MP-LOK-DEMO-044,Lok Sabha (Demo),Construction of Check Dam and Water Harvesting Percolation Structure across Nullah at Wardhannapet Sector-2,Irrigation & Flood Control,AGY-SYNTH-0255,Warangal Public Works Dept (Demo) Unit-5,In Progress,4169379.35,4035494.56,915127.32,789902.33,20.2,2023-03-04,2023-03-25,2023-04-18,2023-05-02,2024-03-01,,17.940953,79.574124,2023-05-31,Satisfactory,Sub-Divisional Officer (Demo),1,4,5,False,,,,True
MPLAD-WRK-005098,Odisha,Khordha,Bhubaneswar Parliamentary Constituency,MP-LOK-DEMO-049,Lok Sabha (Demo),Setting up of Rooftop Solar Power Plant with Battery Backup for PHC at Jatni Sector-9,Renewable & Solar Energy,AGY-SYNTH-0239,Khordha State Sports Infrastructure Authority (Demo) Unit-4,Work Order Issued,761538.72,735356.82,0.0,0.0,0.0,2023-07-06,2023-08-08,2023-09-11,2023-09-27,2024-02-07,,20.229998,85.827892,,,,0,0,1,False,,,,True
MPLAD-WRK-005099,Telangana,Warangal,Warangal Parliamentary Constituency,MP-LOK-DEMO-044,Lok Sabha (Demo),Deployment of Solar Powered LED Street Lights along Main Road connecting Warangal West Sector-7 to Narsampet Village-9,Renewable & Solar Energy,AGY-SYNTH-0238,Warangal Irrigation & Flood Management Dept (Demo) Unit-3,Sanctioned,1938587.73,1886319.32,0.0,0.0,0.0,2022-07-29,2022-08-26,2022-09-26,2022-10-20,2023-02-09,,17.949315,79.541901,,,,0,0,0,False,,,,True
MPLAD-WRK-005100,Gujarat,Surat,Surat Parliamentary Constituency,MP-LOK-DEMO-027,Lok Sabha (Demo),Construction of Village Panchayat Sabha Bhawan and Citizen Service Centre at Surat City Sector-6,Community Infrastructure & Halls,AGY-SYNTH-0006,Surat Water Supply & Sanitation Board (Demo) Unit-1,Completed,1636550.68,1593561.11,1593561.11,1563794.08,100.0,2024-09-30,2024-11-25,2024-12-26,2025-01-09,2025-08-07,2025-09-01,21.213014,72.866449,2025-06-06,Good,District Planning Officer (Demo),3,4,4,False,,,,True
MPLAD-WRK-005101,West Bengal,Darjeeling,Darjeeling Parliamentary Constituency,MP-LOK-DEMO-032,Lok Sabha (Demo),Construction of Rainwater Harvesting Sump and Recharging Wells at Mirik Sector-12,Irrigation & Flood Control,AGY-SYNTH-0049,Darjeeling Water Supply & Sanitation Board (Demo) Unit-4,Completed,2397543.53,2371199.52,2371199.52,2348829.58,100.0,2023-09-15,2023-10-11,2023-11-20,2023-12-05,2024-08-08,2024-08-31,27.032418,88.241148,2024-03-22,Good,Technical Auditor - State Quality Monitor (Demo),2,5,5,False,,,,True
MPLAD-WRK-005102,Maharashtra,Nashik,Nashik Parliamentary Constituency,MP-LOK-DEMO-003,Lok Sabha (Demo),Provision of Deep Borewell with Solar Submersible Pump in Malegaon Sector-13,Drinking Water,AGY-SYNTH-0105,Nashik Irrigation & Flood Management Dept (Demo) Unit-5,Completed,341406.57,333506.32,333506.32,329600.5,100.0,2023-04-16,2023-05-11,2023-06-19,2023-07-04,2023-10-04,2023-11-21,19.936418,73.851279,2023-08-05,Satisfactory,Technical Auditor - State Quality Monitor (Demo),1,3,7,False,,,,True
MPLAD-WRK-005103,Uttar Pradesh,Kanpur Nagar,Kanpur Parliamentary Constituency,MP-RAJ-DEMO-018,Rajya Sabha (Demo),Installation of High-Mast Solar Street Lighting System across Public Squares in Ghatampur Sector-9,Renewable & Solar Energy,AGY-SYNTH-0177,Kanpur Nagar Zilla Parishad Engineering Division (Demo) Unit-2,In Progress,1990633.69,1989700.87,397940.17,370836.22,18.9,2024-02-28,2024-04-01,2024-04-14,2024-05-01,2024-08-27,,26.434464,80.307124,2024-05-28,Satisfactory,District Planning Officer (Demo),1,4,6,False,,,,True
MPLAD-WRK-005104,Assam,Dibrugarh,Dibrugarh Parliamentary Constituency,MP-LOK-DEMO-046,Lok Sabha (Demo),Construction of Farmers Agro-Produce Storage and Community Shed at Naharkatia Sector-2,Community Infrastructure & Halls,AGY-SYNTH-0047,Dibrugarh Public Works Dept (Demo) Unit-2,In Progress,3318083.3,3344151.6,842143.94,783426.67,26.2,2022-11-21,2022-12-14,2023-01-25,2023-02-09,2023-11-28,,27.519171,94.902354,2023-03-20,Excellent,District Planning Officer (Demo),1,5,5,False,,,,True
MPLAD-WRK-005105,Rajasthan,Kota,Kota Parliamentary Constituency,MP-RAJ-DEMO-024,Rajya Sabha (Demo),Construction of Multi-Purpose Community Recreation and Welfare Hall at Ladpura Sector-6,Community Infrastructure & Halls,AGY-SYNTH-0016,Kota Municipal Engineering Cell (Demo) Unit-1,In Progress,1055372.08,1011895.65,608290.96,541423.2,62.1,2024-03-26,2024-05-25,2024-06-29,2024-07-22,2025-03-23,,25.187416,75.861155,2024-09-10,Satisfactory,District Planning Officer (Demo),1,5,6,False,,,,True
MPLAD-WRK-005106,Tamil Nadu,Chennai,Chennai Central Parliamentary Constituency,MP-RAJ-DEMO-006,Rajya Sabha (Demo),Laying of Potable Water Supply Pipeline Network connecting Velachery Sector-11 to Guindy Village-13,Drinking Water,AGY-SYNTH-0164,Chennai Zilla Parishad Engineering Division (Demo) Unit-4,In Progress,4050000.0,4247288.22,238786.78,226847.44,79.0,2024-08-10,2024-10-01,2024-11-04,2024-11-19,2025-05-18,,13.099295,80.339725,2024-12-17,Good,Technical Auditor - State Quality Monitor (Demo),1,4,5,True,COST_OUTLIER,"Cost outlier: Sanctioned amount of Rs. 4,247,288.22 is 8.1x higher than standard category median benchmark of Rs. 500,000.00 for 'Drinking Water'.",,True
MPLAD-WRK-005107,Uttar Pradesh,Lucknow,Lucknow Parliamentary Constituency,MP-LOK-DEMO-016,Lok Sabha (Demo),Development of Rural Sports Stadium with Running Track and Spectator Gallery at Lucknow Central Sector-14,Sports & Youth Development,AGY-SYNTH-0117,Lucknow Zilla Parishad Engineering Division (Demo) Unit-2,In Progress,2373250.95,2323397.24,464679.45,443874.05,20.5,2023-03-07,2023-04-16,2023-05-03,2023-05-13,2023-12-29,,26.78137,80.991988,2023-06-20,Satisfactory,Assistant Executive Engineer - Rural Works (Demo),1,5,5,False,,,,True
MPLAD-WRK-005108,Gujarat,Surat,Surat Parliamentary Constituency,MP-LOK-DEMO-027,Lok Sabha (Demo),Rehabilitation of Traditional Irrigation Tank and Sluice Gate System at Choryasi Sector-2,Irrigation & Flood Control,AGY-SYNTH-0245,Surat Municipal Engineering Cell (Demo) Unit-5,In Progress,2591125.91,2561895.14,1241637.11,1130716.28,50.3,2022-12-24,2023-02-15,2023-02-26,2023-03-15,2024-01-07,,21.243181,72.884092,2023-04-04,Excellent,Technical Auditor - State Quality Monitor (Demo),1,5,3,False,,,,True
MPLAD-WRK-005109,Bihar,Patna,Patna Sahib Parliamentary Constituency,MP-LOK-DEMO-040,Lok Sabha (Demo),Construction of Village Panchayat Sabha Bhawan and Citizen Service Centre at Masaurhi Sector-2,Community Infrastructure & Halls,AGY-SYNTH-0126,Patna Irrigation & Flood Management Dept (Demo) Unit-1,Completed,2606852.91,2587234.39,2587234.39,2573521.16,100.0,2024-11-26,2024-12-22,2025-02-03,2025-02-14,2025-12-25,2026-01-26,25.559557,85.095869,2025-05-28,Satisfactory,Assistant Executive Engineer - Rural Works (Demo),2,3,6,False,,,,True
MPLAD-WRK-005110,Madhya Pradesh,Indore,Indore Parliamentary Constituency,MP-LOK-DEMO-038,Lok Sabha (Demo),Installation of High-Mast Solar Street Lighting System across Public Squares in Sanwer Sector-1,Renewable & Solar Energy,AGY-SYNTH-0250,Indore Zilla Parishad Engineering Division (Demo) Unit-5,In Progress,1109330.73,1105916.42,675860.01,620242.85,51.9,2024-03-07,2024-03-25,2024-04-25,2024-05-15,2024-07-25,,22.72196,75.864348,2024-07-02,Good,Sub-Divisional Officer (Demo),1,4,4,False,,,,True
MPLAD-WRK-005111,West Bengal,Kolkata,Kolkata North Parliamentary Constituency,MP-RAJ-DEMO-030,Rajya Sabha (Demo),Development of Playground with Fencing and Floodlights at Entally Sector-1,Sports & Youth Development,AGY-SYNTH-0029,Kolkata Zilla Parishad Engineering Division (Demo) Unit-4,In Progress,1402659.01,1396294.75,354674.12,306845.74,17.8,2024-05-16,2024-06-29,2024-07-31,2024-08-10,2025-02-01,,22.598806,88.438872,2024-09-06,Satisfactory,Independent Quality Assessor (Demo),1,2,6,False,,,,True
MPLAD-WRK-005112,Madhya Pradesh,Gwalior,Gwalior Parliamentary Constituency,MP-LOK-DEMO-039,Lok Sabha (Demo),Reconstruction of Damaged All-Weather Village Connectivity Road at Gwalior City Sector-7,"Roads, Pathways & Bridges",AGY-SYNTH-0010,Gwalior Zilla Parishad Engineering Division (Demo) Unit-5,Completed,3952790.64,4009008.24,4009008.24,3920139.81,100.0,2024-05-21,2024-06-10,2024-07-05,2024-07-23,2025-03-20,2025-04-27,26.2431,78.160236,2024-09-10,Satisfactory,Sub-Divisional Officer (Demo),1,5,6,False,,,,True
MPLAD-WRK-005113,Karnataka,Bengaluru Urban,Bengaluru South Parliamentary Constituency,MP-LOK-DEMO-011,Lok Sabha (Demo),Construction of Bridge over Canal with Approach Roads at Bengaluru North Sector-11,"Roads, Pathways & Bridges",AGY-SYNTH-0059,Bengaluru Urban Irrigation & Flood Management Dept (Demo) Unit-4,In Progress,2787505.78,2766391.39,2496216.74,2441069.5,82.3,2024-05-07,2024-06-08,2024-07-07,2024-08-06,2025-06-24,,12.896732,77.66159,2024-08-27,Good,Independent Quality Assessor (Demo),1,5,4,False,,,,True
MPLAD-WRK-005114,Rajasthan,Jodhpur,Jodhpur Parliamentary Constituency,MP-LOK-DEMO-022,Lok Sabha (Demo),Widening and Bituminous Black-Topping of Rural Link Road connecting Jodhpur City Sector-3 and Osian Village-1,"Roads, Pathways & Bridges",AGY-SYNTH-0174,Jodhpur State Renewable Energy Development Corp (Demo) Unit-4,Work Order Issued,3872920.81,3719123.72,557868.56,278934.28,0.0,2023-02-01,2023-03-03,2023-03-18,2023-04-17,2024-02-04,,26.288127,73.077383,,,,0,1,1,False,,,,True
MPLAD-WRK-005115,Tamil Nadu,Chennai,Chennai Central Parliamentary Constituency,MP-RAJ-DEMO-006,Rajya Sabha (Demo),Development of Rural Sports Stadium with Running Track and Spectator Gallery at Guindy Sector-8,Sports & Youth Development,AGY-SYNTH-0039,Chennai Rural Development Agency (Demo) Unit-4,Completed,1358669.61,1300491.24,1300491.24,1289371.89,100.0,2023-08-01,2023-09-26,2023-10-09,2023-10-25,2024-06-15,2024-06-03,13.123941,80.336728,2024-02-03,Good,Sub-Divisional Officer (Demo),2,3,5,False,,,,True
MPLAD-WRK-005116,Uttar Pradesh,Lucknow,Lucknow Parliamentary Constituency,MP-LOK-DEMO-016,Lok Sabha (Demo),Widening and Bituminous Black-Topping of Rural Link Road connecting Malihabad Sector-13 and Mohanlalganj Village-7,"Roads, Pathways & Bridges",AGY-SYNTH-0117,Lucknow Zilla Parishad Engineering Division (Demo) Unit-2,Completed,2577934.09,2455460.28,2455460.28,2402522.2,100.0,2024-03-11,2024-03-29,2024-05-08,2024-06-07,2025-05-20,2025-07-17,26.86007,80.964784,2024-09-15,Excellent,Independent Quality Assessor (Demo),2,3,7,False,,,,True
MPLAD-WRK-005117,Odisha,Cuttack,Cuttack Parliamentary Constituency,MP-LOK-DEMO-050,Lok Sabha (Demo),Construction of Additional Smart Classrooms for Govt Higher Secondary School at Banki Sector-2,Education Infrastructure,AGY-SYNTH-0162,Cuttack State Sports Infrastructure Authority (Demo) Unit-2,Completed,1496737.11,1507689.18,1507689.18,1463950.08,100.0,2024-10-30,2024-12-25,2025-01-20,2025-02-12,2025-10-13,2025-11-25,20.521372,85.951305,2025-07-02,Good,Technical Auditor - State Quality Monitor (Demo),3,4,4,False,,,,True
MPLAD-WRK-005118,Tamil Nadu,Coimbatore,Coimbatore Parliamentary Constituency,MP-LOK-DEMO-007,Lok Sabha (Demo),Construction of Multi-Purpose Community Recreation and Welfare Hall at Coimbatore South Sector-10,Community Infrastructure & Halls,AGY-SYNTH-0095,Coimbatore Irrigation & Flood Management Dept (Demo) Unit-5,Completed,1372122.95,1355027.77,1355027.77,1331424.87,100.0,2025-01-27,2025-03-18,2025-04-12,2025-04-25,2026-02-10,2026-02-20,10.972967,76.998337,2025-10-05,Satisfactory,Executive Engineer - PWD (Demo),3,6,6,False,,,,True
MPLAD-WRK-005119,Bihar,Muzaffarpur,Muzaffarpur Parliamentary Constituency,MP-RAJ-DEMO-042,Rajya Sabha (Demo),Construction of Over-Head Water Storage Tank and Distribution Pipeline in Muzaffarpur West Sector-9,Drinking Water,AGY-SYNTH-0023,Muzaffarpur State Sports Infrastructure Authority (Demo) Unit-3,Completed,757596.2,770320.91,770320.91,765427.0,100.0,2024-04-11,2024-05-17,2024-06-09,2024-06-26,2024-11-10,2025-01-01,26.102866,85.368709,2024-11-27,Satisfactory,District Planning Officer (Demo),3,4,5,False,,,,True
MPLAD-WRK-005120,Karnataka,Bengaluru Urban,Bengaluru South Parliamentary Constituency,MP-LOK-DEMO-011,Lok Sabha (Demo),Construction of Additional Smart Classrooms for Govt Higher Secondary School at Anekal Sector-11,Education Infrastructure,AGY-SYNTH-0127,Bengaluru Urban State Sports Infrastructure Authority (Demo) Unit-2,In Progress,7485000.0,7490842.32,1132205.89,1075595.6,68.8,2024-07-06,2024-08-24,2024-09-18,2024-10-17,2025-05-17,,12.9809,77.542408,2024-11-09,Excellent,Executive Engineer - PWD (Demo),1,5,4,True,COST_OUTLIER,"Cost outlier: Sanctioned amount of Rs. 7,490,842.32 is 5.0x higher than standard category median benchmark of Rs. 1,500,000.00 for 'Education Infrastructure'.",,True
MPLAD-WRK-005121,Andhra Pradesh,Krishna,Machilipatnam Parliamentary Constituency,MP-LOK-DEMO-052,Lok Sabha (Demo),Installation of RO Clean Drinking Water Plant at Kaikalur Sector-11,Drinking Water,AGY-SYNTH-0123,Krishna State Sports Infrastructure Authority (Demo) Unit-3,Completed,2515000.0,2470486.58,667006.97,633656.62,100.0,2024-10-17,2024-11-19,2024-12-11,2024-12-22,2025-04-14,2025-06-13,16.168226,81.1282,2025-03-13,Satisfactory,Independent Quality Assessor (Demo),2,4,6,True,COST_OUTLIER,"Cost outlier: Sanctioned amount of Rs. 2,470,486.58 is 5.0x higher than standard category median benchmark of Rs. 500,000.00 for 'Drinking Water'.",,True
MPLAD-WRK-005122,Maharashtra,Aurangabad,Aurangabad Parliamentary Constituency,MP-LOK-DEMO-004,Lok Sabha (Demo),Construction of Additional Smart Classrooms for Govt Higher Secondary School at Kannad Sector-2,Education Infrastructure,AGY-SYNTH-0064,Aurangabad Public Works Dept (Demo) Unit-4,In Progress,949968.88,923640.32,879117.67,836177.13,88.7,2023-01-01,2023-02-10,2023-03-25,2023-04-11,2023-12-11,,19.884219,75.332758,2023-05-10,Satisfactory,Junior Engineer - Zilla Parishad (Demo),1,4,3,False,,,,True
MPLAD-WRK-005123,West Bengal,Darjeeling,Darjeeling Parliamentary Constituency,MP-LOK-DEMO-032,Lok Sabha (Demo),Upgradation of Pediatric & Maternal Care Ward at Community Health Centre in Darjeeling Sadar Sector-2,Health & Sanitation,AGY-SYNTH-0139,Darjeeling Public Works Dept (Demo) Unit-4,Completed,3088182.85,3110067.46,3110067.46,3038262.55,100.0,2024-04-05,2024-04-20,2024-05-23,2024-06-11,2024-12-17,2024-12-06,27.073112,88.247711,2024-11-07,Good,Executive Engineer - PWD (Demo),3,4,4,False,,,,True
MPLAD-WRK-005124,Kerala,Kozhikode,Kozhikode Parliamentary Constituency,MP-RAJ-DEMO-036,Rajya Sabha (Demo),Rehabilitation of Traditional Irrigation Tank and Sluice Gate System at Kozhikode City Sector-5,Irrigation & Flood Control,AGY-SYNTH-0057,Kozhikode Rural Development Agency (Demo) Unit-2,In Progress,1461931.25,1424644.03,501641.05,466897.13,32.1,2024-06-30,2024-08-21,2024-09-04,2024-09-23,2025-08-02,,11.289143,75.706802,2024-10-16,Satisfactory,Executive Engineer - PWD (Demo),1,5,4,False,,,,True
